File,WaveData20170718_008.csv,
Date/Time,17-07-18/02:45,

Trace,A
Center Wavelength,1610,nm
Span Wavelength,100,nm
Start Wavelength,1560,nm
Stop Wavelength,1660,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.05,nm
Actual Resolution,0.048,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,5,
Smooth,3,pt
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1560,nm
Stop,1660,nm
Trace,B
Center Wavelength,1610,nm
Span Wavelength,100,nm
Start Wavelength,1560,nm
Stop Wavelength,1660,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.05,nm
Actual Resolution,0.048,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,5,
Smooth,3,pt
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1560,nm
Stop,1660,nm
Trace,C
Center Wavelength,1610,nm
Span Wavelength,100,nm
Start Wavelength,1560,nm
Stop Wavelength,1660,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.05,nm
Actual Resolution,0.048,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,5,
Smooth,3,pt
Sampling Points,501,pt
Trace Type,Calculate,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1560,nm
Stop,1660,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C)
1595.000000,1.2880E-006,1595.000000,1.2880E-006,1595.000000,1.0000E000
1595.200000,1.2400E-006,1595.200000,1.2400E-006,1595.200000,1.0000E000
1595.400000,1.2610E-006,1595.400000,1.2610E-006,1595.400000,1.0000E000
1595.600000,1.2460E-006,1595.600000,1.2460E-006,1595.600000,1.0000E000
1595.800000,1.1590E-006,1595.800000,1.1590E-006,1595.800000,1.0000E000
1596.000000,1.1590E-006,1596.000000,1.1590E-006,1596.000000,1.0000E000
1596.200000,1.2190E-006,1596.200000,1.2190E-006,1596.200000,1.0000E000
1596.400000,1.1590E-006,1596.400000,1.1590E-006,1596.400000,1.0000E000
1596.600000,1.1100E-006,1596.600000,1.1100E-006,1596.600000,1.0000E000
1596.800000,1.1390E-006,1596.800000,1.1390E-006,1596.800000,1.0000E000
1597.000000,1.1260E-006,1597.000000,1.1260E-006,1597.000000,1.0000E000
1597.200000,1.0910E-006,1597.200000,1.0910E-006,1597.200000,1.0000E000
1597.400000,1.0930E-006,1597.400000,1.0930E-006,1597.400000,1.0000E000
1597.600000,1.1130E-006,1597.600000,1.1130E-006,1597.600000,1.0000E000
1597.800000,1.1310E-006,1597.800000,1.1310E-006,1597.800000,1.0000E000
1598.000000,1.2080E-006,1598.000000,1.2080E-006,1598.000000,1.0000E000
1598.200000,1.1620E-006,1598.200000,1.1620E-006,1598.200000,1.0000E000
1598.400000,1.1280E-006,1598.400000,1.1280E-006,1598.400000,1.0000E000
1598.600000,1.0390E-006,1598.600000,1.0390E-006,1598.600000,1.0000E000
1598.800000,1.0290E-006,1598.800000,1.0290E-006,1598.800000,1.0000E000
1599.000000,1.0780E-006,1599.000000,1.0780E-006,1599.000000,1.0000E000
1599.200000,1.2090E-006,1599.200000,1.2090E-006,1599.200000,1.0000E000
1599.400000,1.5760E-006,1599.400000,1.5760E-006,1599.400000,1.0000E000
1599.600000,2.4780E-006,1599.600000,2.4780E-006,1599.600000,1.0000E000
1599.800000,4.9630E-006,1599.800000,4.9630E-006,1599.800000,1.0000E000
1600.000000,1.1850E-005,1600.000000,1.1850E-005,1600.000000,1.0000E000
1600.200000,3.5780E-005,1600.200000,3.5780E-005,1600.200000,1.0000E000
1600.400000,1.3460E-004,1600.400000,1.3460E-004,1600.400000,1.0000E000
1600.600000,5.7760E-004,1600.600000,5.7760E-004,1600.600000,1.0000E000
1600.800000,3.8030E-003,1600.800000,3.8030E-003,1600.800000,1.0000E000
1601.000000,1.4790E-002,1601.000000,1.4790E-002,1601.000000,1.0000E000
1601.200000,2.2960E-002,1601.200000,2.2960E-002,1601.200000,1.0000E000
1601.400000,6.7930E-003,1601.400000,6.7930E-003,1601.400000,1.0000E000
1601.600000,1.2220E-003,1601.600000,1.2220E-003,1601.600000,1.0000E000
1601.800000,2.0890E-004,1601.800000,2.0890E-004,1601.800000,1.0000E000
1602.000000,5.5090E-005,1602.000000,5.5090E-005,1602.000000,1.0000E000
1602.200000,1.5310E-005,1602.200000,1.5310E-005,1602.200000,1.0000E000
1602.400000,6.1560E-006,1602.400000,6.1560E-006,1602.400000,1.0000E000
1602.600000,3.2940E-006,1602.600000,3.2940E-006,1602.600000,1.0000E000
1602.800000,6.4680E-006,1602.800000,6.4680E-006,1602.800000,1.0000E000
1603.000000,3.3730E-006,1603.000000,3.3730E-006,1603.000000,1.0000E000
1603.200000,1.9580E-006,1603.200000,1.9580E-006,1603.200000,1.0000E000
1603.400000,1.5750E-006,1603.400000,1.5750E-006,1603.400000,1.0000E000
1603.600000,1.3580E-006,1603.600000,1.3580E-006,1603.600000,1.0000E000
1603.800000,1.3850E-006,1603.800000,1.3850E-006,1603.800000,1.0000E000
1604.000000,1.6280E-006,1604.000000,1.6280E-006,1604.000000,1.0000E000
1604.200000,2.1430E-006,1604.200000,2.1430E-006,1604.200000,1.0000E000
1604.400000,1.8840E-006,1604.400000,1.8840E-006,1604.400000,1.0000E000
1604.600000,2.1210E-006,1604.600000,2.1210E-006,1604.600000,1.0000E000
1604.800000,1.9310E-006,1604.800000,1.9310E-006,1604.800000,1.0000E000
1605.000000,1.8420E-006,1605.000000,1.8420E-006,1605.000000,1.0000E000
1605.200000,1.6430E-006,1605.200000,1.6430E-006,1605.200000,1.0000E000
1605.400000,1.5780E-006,1605.400000,1.5780E-006,1605.400000,1.0000E000
1605.600000,1.5170E-006,1605.600000,1.5170E-006,1605.600000,1.0000E000
1605.800000,1.5040E-006,1605.800000,1.5040E-006,1605.800000,1.0000E000
1606.000000,1.5960E-006,1606.000000,1.5960E-006,1606.000000,1.0000E000
1606.200000,1.4730E-006,1606.200000,1.4730E-006,1606.200000,1.0000E000
1606.400000,1.4400E-006,1606.400000,1.4400E-006,1606.400000,1.0000E000
1606.600000,1.4020E-006,1606.600000,1.4020E-006,1606.600000,1.0000E000
1606.800000,1.3730E-006,1606.800000,1.3730E-006,1606.800000,1.0000E000
1607.000000,1.3710E-006,1607.000000,1.3710E-006,1607.000000,1.0000E000
1607.200000,1.3410E-006,1607.200000,1.3410E-006,1607.200000,1.0000E000
1607.400000,1.3100E-006,1607.400000,1.3100E-006,1607.400000,1.0000E000
1607.600000,1.2870E-006,1607.600000,1.2870E-006,1607.600000,1.0000E000
1607.800000,1.2480E-006,1607.800000,1.2480E-006,1607.800000,1.0000E000
1608.000000,1.2790E-006,1608.000000,1.2790E-006,1608.000000,1.0000E000
1608.200000,1.2380E-006,1608.200000,1.2380E-006,1608.200000,1.0000E000
1608.400000,1.2810E-006,1608.400000,1.2810E-006,1608.400000,1.0000E000
1608.600000,1.2580E-006,1608.600000,1.2580E-006,1608.600000,1.0000E000
1608.800000,1.2120E-006,1608.800000,1.2120E-006,1608.800000,1.0000E000
1609.000000,1.2600E-006,1609.000000,1.2600E-006,1609.000000,1.0000E000
1609.200000,1.2490E-006,1609.200000,1.2490E-006,1609.200000,1.0000E000
1609.400000,1.2470E-006,1609.400000,1.2470E-006,1609.400000,1.0000E000
1609.600000,1.2050E-006,1609.600000,1.2050E-006,1609.600000,1.0000E000
1609.800000,1.2350E-006,1609.800000,1.2350E-006,1609.800000,1.0000E000
1610.000000,1.1900E-006,1610.000000,1.1900E-006,1610.000000,1.0000E000
1610.200000,1.1690E-006,1610.200000,1.1690E-006,1610.200000,1.0000E000
1610.400000,1.1280E-006,1610.400000,1.1280E-006,1610.400000,1.0000E000
1610.600000,1.0980E-006,1610.600000,1.0980E-006,1610.600000,1.0000E000
1610.800000,1.0910E-006,1610.800000,1.0910E-006,1610.800000,1.0000E000
1611.000000,1.0810E-006,1611.000000,1.0810E-006,1611.000000,1.0000E000
1611.200000,1.0150E-006,1611.200000,1.0150E-006,1611.200000,1.0000E000
1611.400000,1.0210E-006,1611.400000,1.0210E-006,1611.400000,1.0000E000
1611.600000,9.6210E-007,1611.600000,9.6210E-007,1611.600000,1.0000E000
1611.800000,9.8650E-007,1611.800000,9.8650E-007,1611.800000,1.0000E000
1612.000000,9.4560E-007,1612.000000,9.4560E-007,1612.000000,1.0000E000
1612.200000,9.5850E-007,1612.200000,9.5850E-007,1612.200000,1.0000E000
1612.400000,9.3900E-007,1612.400000,9.3900E-007,1612.400000,1.0000E000
1612.600000,9.2960E-007,1612.600000,9.2960E-007,1612.600000,1.0000E000
1612.800000,9.2390E-007,1612.800000,9.2390E-007,1612.800000,1.0000E000
1613.000000,8.6500E-007,1613.000000,8.6500E-007,1613.000000,1.0000E000
1613.200000,8.4060E-007,1613.200000,8.4060E-007,1613.200000,1.0000E000
1613.400000,8.3250E-007,1613.400000,8.3250E-007,1613.400000,1.0000E000
1613.600000,8.2490E-007,1613.600000,8.2490E-007,1613.600000,1.0000E000
1613.800000,7.5780E-007,1613.800000,7.5780E-007,1613.800000,1.0000E000
1614.000000,7.7620E-007,1614.000000,7.7620E-007,1614.000000,1.0000E000
1614.200000,7.2640E-007,1614.200000,7.2640E-007,1614.200000,1.0000E000
1614.400000,7.4680E-007,1614.400000,7.4680E-007,1614.400000,1.0000E000
1614.600000,6.9360E-007,1614.600000,6.9360E-007,1614.600000,1.0000E000
1614.800000,7.1530E-007,1614.800000,7.1530E-007,1614.800000,1.0000E000
1615.000000,6.7680E-007,1615.000000,6.7680E-007,1615.000000,1.0000E000
1615.200000,6.7080E-007,1615.200000,6.7080E-007,1615.200000,1.0000E000
1615.400000,6.1560E-007,1615.400000,6.1560E-007,1615.400000,1.0000E000
1615.600000,6.3230E-007,1615.600000,6.3230E-007,1615.600000,1.0000E000
1615.800000,5.8970E-007,1615.800000,5.8970E-007,1615.800000,1.0000E000
1616.000000,5.6700E-007,1616.000000,5.6700E-007,1616.000000,1.0000E000
1616.200000,5.7740E-007,1616.200000,5.7740E-007,1616.200000,1.0000E000
1616.400000,4.7960E-007,1616.400000,4.7960E-007,1616.400000,1.0000E000
1616.600000,5.0900E-007,1616.600000,5.0900E-007,1616.600000,1.0000E000
1616.800000,4.9540E-007,1616.800000,4.9540E-007,1616.800000,1.0000E000
1617.000000,4.8080E-007,1617.000000,4.8080E-007,1617.000000,1.0000E000
1617.200000,4.6830E-007,1617.200000,4.6830E-007,1617.200000,1.0000E000
1617.400000,4.5400E-007,1617.400000,4.5400E-007,1617.400000,1.0000E000
1617.600000,4.4410E-007,1617.600000,4.4410E-007,1617.600000,1.0000E000
1617.800000,4.0610E-007,1617.800000,4.0610E-007,1617.800000,1.0000E000
1618.000000,3.6910E-007,1618.000000,3.6910E-007,1618.000000,1.0000E000
1618.200000,3.5340E-007,1618.200000,3.5340E-007,1618.200000,1.0000E000
1618.400000,3.4200E-007,1618.400000,3.4200E-007,1618.400000,1.0000E000
1618.600000,3.0490E-007,1618.600000,3.0490E-007,1618.600000,1.0000E000
