File,WaveData20170718_022.csv,
Date/Time,17-07-18/03:20,

Trace,A
Center Wavelength,1610,nm
Span Wavelength,100,nm
Start Wavelength,1560,nm
Stop Wavelength,1660,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.05,nm
Actual Resolution,0.048,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,5,
Smooth,3,pt
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1560,nm
Stop,1660,nm
Trace,B
Center Wavelength,1610,nm
Span Wavelength,100,nm
Start Wavelength,1560,nm
Stop Wavelength,1660,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.05,nm
Actual Resolution,0.048,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,5,
Smooth,3,pt
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1560,nm
Stop,1660,nm
Trace,C
Center Wavelength,1610,nm
Span Wavelength,100,nm
Start Wavelength,1560,nm
Stop Wavelength,1660,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.05,nm
Actual Resolution,0.048,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,5,
Smooth,3,pt
Sampling Points,501,pt
Trace Type,Calculate,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1560,nm
Stop,1660,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C)
1570.800000,6.1460E-007,1570.800000,6.1460E-007,1570.800000,1.0000E000
1571.000000,6.2030E-007,1571.000000,6.2030E-007,1571.000000,1.0000E000
1571.200000,5.8100E-007,1571.200000,5.8100E-007,1571.200000,1.0000E000
1571.400000,5.8010E-007,1571.400000,5.8010E-007,1571.400000,1.0000E000
1571.600000,6.2730E-007,1571.600000,6.2730E-007,1571.600000,1.0000E000
1571.800000,5.9780E-007,1571.800000,5.9780E-007,1571.800000,1.0000E000
1572.000000,5.5270E-007,1572.000000,5.5270E-007,1572.000000,1.0000E000
1572.200000,5.8600E-007,1572.200000,5.8600E-007,1572.200000,1.0000E000
1572.400000,5.7990E-007,1572.400000,5.7990E-007,1572.400000,1.0000E000
1572.600000,5.5590E-007,1572.600000,5.5590E-007,1572.600000,1.0000E000
1572.800000,5.5310E-007,1572.800000,5.5310E-007,1572.800000,1.0000E000
1573.000000,5.6460E-007,1573.000000,5.6460E-007,1573.000000,1.0000E000
1573.200000,5.0850E-007,1573.200000,5.0850E-007,1573.200000,1.0000E000
1573.400000,5.3890E-007,1573.400000,5.3890E-007,1573.400000,1.0000E000
1573.600000,5.5230E-007,1573.600000,5.5230E-007,1573.600000,1.0000E000
1573.800000,4.7900E-007,1573.800000,4.7900E-007,1573.800000,1.0000E000
1574.000000,4.6580E-007,1574.000000,4.6580E-007,1574.000000,1.0000E000
1574.200000,4.9360E-007,1574.200000,4.9360E-007,1574.200000,1.0000E000
1574.400000,4.6600E-007,1574.400000,4.6600E-007,1574.400000,1.0000E000
1574.600000,4.6010E-007,1574.600000,4.6010E-007,1574.600000,1.0000E000
1574.800000,4.2360E-007,1574.800000,4.2360E-007,1574.800000,1.0000E000
1575.000000,4.3610E-007,1575.000000,4.3610E-007,1575.000000,1.0000E000
1575.200000,4.0530E-007,1575.200000,4.0530E-007,1575.200000,1.0000E000
1575.400000,3.6710E-007,1575.400000,3.6710E-007,1575.400000,1.0000E000
1575.600000,3.4120E-007,1575.600000,3.4120E-007,1575.600000,1.0000E000
1575.800000,3.1630E-007,1575.800000,3.1630E-007,1575.800000,1.0000E000
1576.000000,3.2900E-007,1576.000000,3.2900E-007,1576.000000,1.0000E000
1576.200000,2.7730E-007,1576.200000,2.7730E-007,1576.200000,1.0000E000
1576.400000,2.8500E-007,1576.400000,2.8500E-007,1576.400000,1.0000E000
1576.600000,2.4700E-007,1576.600000,2.4700E-007,1576.600000,1.0000E000
1576.800000,2.0730E-007,1576.800000,2.0730E-007,1576.800000,1.0000E000
1577.000000,2.0420E-007,1577.000000,2.0420E-007,1577.000000,1.0000E000
1577.200000,2.0110E-007,1577.200000,2.0110E-007,1577.200000,1.0000E000
1577.400000,1.8280E-007,1577.400000,1.8280E-007,1577.400000,1.0000E000
1577.600000,1.3920E-007,1577.600000,1.3920E-007,1577.600000,1.0000E000
1577.800000,1.3940E-007,1577.800000,1.3940E-007,1577.800000,1.0000E000
1578.000000,1.1680E-007,1578.000000,1.1680E-007,1578.000000,1.0000E000
1578.200000,1.0410E-007,1578.200000,1.0410E-007,1578.200000,1.0000E000
1578.400000,6.9560E-008,1578.400000,6.9560E-008,1578.400000,1.0000E000
1578.600000,5.9430E-008,1578.600000,5.9430E-008,1578.600000,1.0000E000
1578.800000,4.5150E-008,1578.800000,4.5150E-008,1578.800000,1.0000E000
1579.000000,4.4400E-008,1579.000000,4.4400E-008,1579.000000,1.0000E000
1579.200000,4.9010E-008,1579.200000,4.9010E-008,1579.200000,1.0000E000
1579.400000,2.5970E-008,1579.400000,2.5970E-008,1579.400000,1.0000E000
1579.600000,4.8660E-008,1579.600000,4.8660E-008,1579.600000,1.0000E000
1579.800000,1.8080E-008,1579.800000,1.8080E-008,1579.800000,1.0000E000
1580.000000,5.1110E-008,1580.000000,5.1110E-008,1580.000000,1.0000E000
1580.200000,2.9170E-008,1580.200000,2.9170E-008,1580.200000,1.0000E000
1580.400000,4.5200E-008,1580.400000,4.5200E-008,1580.400000,1.0000E000
1580.600000,4.1250E-008,1580.600000,4.1250E-008,1580.600000,1.0000E000
1580.800000,8.8240E-008,1580.800000,8.8240E-008,1580.800000,1.0000E000
1581.000000,7.7660E-008,1581.000000,7.7660E-008,1581.000000,1.0000E000
1581.200000,8.9700E-008,1581.200000,8.9700E-008,1581.200000,1.0000E000
1581.400000,1.4880E-007,1581.400000,1.4880E-007,1581.400000,1.0000E000
1581.600000,1.8400E-007,1581.600000,1.8400E-007,1581.600000,1.0000E000
1581.800000,2.1140E-007,1581.800000,2.1140E-007,1581.800000,1.0000E000
1582.000000,2.0830E-007,1582.000000,2.0830E-007,1582.000000,1.0000E000
1582.200000,3.1070E-007,1582.200000,3.1070E-007,1582.200000,1.0000E000
1582.400000,3.2140E-007,1582.400000,3.2140E-007,1582.400000,1.0000E000
1582.600000,3.2850E-007,1582.600000,3.2850E-007,1582.600000,1.0000E000
1582.800000,3.7820E-007,1582.800000,3.7820E-007,1582.800000,1.0000E000
1583.000000,4.5760E-007,1583.000000,4.5760E-007,1583.000000,1.0000E000
1583.200000,4.9670E-007,1583.200000,4.9670E-007,1583.200000,1.0000E000
1583.400000,5.2270E-007,1583.400000,5.2270E-007,1583.400000,1.0000E000
1583.600000,5.6090E-007,1583.600000,5.6090E-007,1583.600000,1.0000E000
1583.800000,5.9880E-007,1583.800000,5.9880E-007,1583.800000,1.0000E000
1584.000000,6.3410E-007,1584.000000,6.3410E-007,1584.000000,1.0000E000
1584.200000,7.3960E-007,1584.200000,7.3960E-007,1584.200000,1.0000E000
1584.400000,7.5970E-007,1584.400000,7.5970E-007,1584.400000,1.0000E000
1584.600000,7.9710E-007,1584.600000,7.9710E-007,1584.600000,1.0000E000
1584.800000,8.5190E-007,1584.800000,8.5190E-007,1584.800000,1.0000E000
1585.000000,8.9470E-007,1585.000000,8.9470E-007,1585.000000,1.0000E000
1585.200000,9.6010E-007,1585.200000,9.6010E-007,1585.200000,1.0000E000
1585.400000,9.8540E-007,1585.400000,9.8540E-007,1585.400000,1.0000E000
1585.600000,1.0060E-006,1585.600000,1.0060E-006,1585.600000,1.0000E000
1585.800000,1.0460E-006,1585.800000,1.0460E-006,1585.800000,1.0000E000
1586.000000,1.0910E-006,1586.000000,1.0910E-006,1586.000000,1.0000E000
1586.200000,1.1130E-006,1586.200000,1.1130E-006,1586.200000,1.0000E000
1586.400000,1.1570E-006,1586.400000,1.1570E-006,1586.400000,1.0000E000
1586.600000,1.1860E-006,1586.600000,1.1860E-006,1586.600000,1.0000E000
1586.800000,1.2120E-006,1586.800000,1.2120E-006,1586.800000,1.0000E000
1587.000000,1.2780E-006,1587.000000,1.2780E-006,1587.000000,1.0000E000
1587.200000,1.2900E-006,1587.200000,1.2900E-006,1587.200000,1.0000E000
1587.400000,1.3150E-006,1587.400000,1.3150E-006,1587.400000,1.0000E000
1587.600000,1.3350E-006,1587.600000,1.3350E-006,1587.600000,1.0000E000
1587.800000,1.3650E-006,1587.800000,1.3650E-006,1587.800000,1.0000E000
1588.000000,1.4470E-006,1588.000000,1.4470E-006,1588.000000,1.0000E000
1588.200000,1.4100E-006,1588.200000,1.4100E-006,1588.200000,1.0000E000
1588.400000,1.4310E-006,1588.400000,1.4310E-006,1588.400000,1.0000E000
1588.600000,1.4830E-006,1588.600000,1.4830E-006,1588.600000,1.0000E000
1588.800000,1.4640E-006,1588.800000,1.4640E-006,1588.800000,1.0000E000
1589.000000,1.5290E-006,1589.000000,1.5290E-006,1589.000000,1.0000E000
1589.200000,1.5100E-006,1589.200000,1.5100E-006,1589.200000,1.0000E000
1589.400000,1.5450E-006,1589.400000,1.5450E-006,1589.400000,1.0000E000
1589.600000,1.5450E-006,1589.600000,1.5450E-006,1589.600000,1.0000E000
1589.800000,1.5210E-006,1589.800000,1.5210E-006,1589.800000,1.0000E000
1590.000000,1.5530E-006,1590.000000,1.5530E-006,1590.000000,1.0000E000
1590.200000,1.5760E-006,1590.200000,1.5760E-006,1590.200000,1.0000E000
1590.400000,1.5510E-006,1590.400000,1.5510E-006,1590.400000,1.0000E000
1590.600000,1.6080E-006,1590.600000,1.6080E-006,1590.600000,1.0000E000
1590.800000,1.5920E-006,1590.800000,1.5920E-006,1590.800000,1.0000E000
1591.000000,1.6270E-006,1591.000000,1.6270E-006,1591.000000,1.0000E000
1591.200000,1.6100E-006,1591.200000,1.6100E-006,1591.200000,1.0000E000
1591.400000,1.6380E-006,1591.400000,1.6380E-006,1591.400000,1.0000E000
1591.600000,1.6280E-006,1591.600000,1.6280E-006,1591.600000,1.0000E000
1591.800000,1.6530E-006,1591.800000,1.6530E-006,1591.800000,1.0000E000
1592.000000,1.6680E-006,1592.000000,1.6680E-006,1592.000000,1.0000E000
1592.200000,1.6370E-006,1592.200000,1.6370E-006,1592.200000,1.0000E000
1592.400000,1.6500E-006,1592.400000,1.6500E-006,1592.400000,1.0000E000
1592.600000,1.6730E-006,1592.600000,1.6730E-006,1592.600000,1.0000E000
1592.800000,1.6320E-006,1592.800000,1.6320E-006,1592.800000,1.0000E000
1593.000000,1.6310E-006,1593.000000,1.6310E-006,1593.000000,1.0000E000
1593.200000,1.6490E-006,1593.200000,1.6490E-006,1593.200000,1.0000E000
1593.400000,1.6650E-006,1593.400000,1.6650E-006,1593.400000,1.0000E000
1593.600000,1.6630E-006,1593.600000,1.6630E-006,1593.600000,1.0000E000
1593.800000,1.7020E-006,1593.800000,1.7020E-006,1593.800000,1.0000E000
1594.000000,1.6810E-006,1594.000000,1.6810E-006,1594.000000,1.0000E000
1594.200000,1.7130E-006,1594.200000,1.7130E-006,1594.200000,1.0000E000
1594.400000,1.6620E-006,1594.400000,1.6620E-006,1594.400000,1.0000E000
1594.600000,1.7010E-006,1594.600000,1.7010E-006,1594.600000,1.0000E000
1594.800000,1.7170E-006,1594.800000,1.7170E-006,1594.800000,1.0000E000
1595.000000,1.6990E-006,1595.000000,1.6990E-006,1595.000000,1.0000E000
1595.200000,1.7370E-006,1595.200000,1.7370E-006,1595.200000,1.0000E000
1595.400000,1.6840E-006,1595.400000,1.6840E-006,1595.400000,1.0000E000
1595.600000,1.6920E-006,1595.600000,1.6920E-006,1595.600000,1.0000E000
1595.800000,1.6600E-006,1595.800000,1.6600E-006,1595.800000,1.0000E000
1596.000000,1.6590E-006,1596.000000,1.6590E-006,1596.000000,1.0000E000
1596.200000,1.6750E-006,1596.200000,1.6750E-006,1596.200000,1.0000E000
1596.400000,1.6550E-006,1596.400000,1.6550E-006,1596.400000,1.0000E000
1596.600000,1.6610E-006,1596.600000,1.6610E-006,1596.600000,1.0000E000
1596.800000,1.6150E-006,1596.800000,1.6150E-006,1596.800000,1.0000E000
1597.000000,1.6410E-006,1597.000000,1.6410E-006,1597.000000,1.0000E000
1597.200000,1.6610E-006,1597.200000,1.6610E-006,1597.200000,1.0000E000
1597.400000,1.6010E-006,1597.400000,1.6010E-006,1597.400000,1.0000E000
1597.600000,1.6190E-006,1597.600000,1.6190E-006,1597.600000,1.0000E000
1597.800000,1.6000E-006,1597.800000,1.6000E-006,1597.800000,1.0000E000
1598.000000,1.6860E-006,1598.000000,1.6860E-006,1598.000000,1.0000E000
1598.200000,1.6530E-006,1598.200000,1.6530E-006,1598.200000,1.0000E000
1598.400000,1.6490E-006,1598.400000,1.6490E-006,1598.400000,1.0000E000
1598.600000,1.6490E-006,1598.600000,1.6490E-006,1598.600000,1.0000E000
1598.800000,1.6730E-006,1598.800000,1.6730E-006,1598.800000,1.0000E000
1599.000000,1.6640E-006,1599.000000,1.6640E-006,1599.000000,1.0000E000
1599.200000,1.5880E-006,1599.200000,1.5880E-006,1599.200000,1.0000E000
1599.400000,1.6420E-006,1599.400000,1.6420E-006,1599.400000,1.0000E000
1599.600000,1.6520E-006,1599.600000,1.6520E-006,1599.600000,1.0000E000
1599.800000,1.6690E-006,1599.800000,1.6690E-006,1599.800000,1.0000E000
1600.000000,1.6500E-006,1600.000000,1.6500E-006,1600.000000,1.0000E000
1600.200000,1.6700E-006,1600.200000,1.6700E-006,1600.200000,1.0000E000
1600.400000,1.7000E-006,1600.400000,1.7000E-006,1600.400000,1.0000E000
1600.600000,1.7320E-006,1600.600000,1.7320E-006,1600.600000,1.0000E000
1600.800000,1.8330E-006,1600.800000,1.8330E-006,1600.800000,1.0000E000
1601.000000,2.6720E-006,1601.000000,2.6720E-006,1601.000000,1.0000E000
1601.200000,6.1010E-006,1601.200000,6.1010E-006,1601.200000,1.0000E000
1601.400000,8.7690E-006,1601.400000,8.7690E-006,1601.400000,1.0000E000
1601.600000,2.7850E-005,1601.600000,2.7850E-005,1601.600000,1.0000E000
1601.800000,1.4990E-004,1601.800000,1.4990E-004,1601.800000,1.0000E000
1602.000000,1.3300E-002,1602.000000,1.3300E-002,1602.000000,1.0000E000
1602.200000,8.3940E-003,1602.200000,8.3940E-003,1602.200000,1.0000E000
1602.400000,7.4110E-004,1602.400000,7.4110E-004,1602.400000,1.0000E000
1602.600000,5.7870E-005,1602.600000,5.7870E-005,1602.600000,1.0000E000
1602.800000,4.1810E-004,1602.800000,4.1810E-004,1602.800000,1.0000E000
1603.000000,9.7900E-003,1603.000000,9.7900E-003,1603.000000,1.0000E000
1603.200000,7.3250E-004,1603.200000,7.3250E-004,1603.200000,1.0000E000
1603.400000,2.6870E-004,1603.400000,2.6870E-004,1603.400000,1.0000E000
1603.600000,9.6880E-004,1603.600000,9.6880E-004,1603.600000,1.0000E000
1603.800000,1.3860E-002,1603.800000,1.3860E-002,1603.800000,1.0000E000
1604.000000,1.1260E-002,1604.000000,1.1260E-002,1604.000000,1.0000E000
1604.200000,1.2180E-002,1604.200000,1.2180E-002,1604.200000,1.0000E000
1604.400000,1.4720E-003,1604.400000,1.4720E-003,1604.400000,1.0000E000
1604.600000,3.8030E-004,1604.600000,3.8030E-004,1604.600000,1.0000E000
1604.800000,1.1120E-004,1604.800000,1.1120E-004,1604.800000,1.0000E000
1605.000000,3.4100E-005,1605.000000,3.4100E-005,1605.000000,1.0000E000
1605.200000,1.1300E-005,1605.200000,1.1300E-005,1605.200000,1.0000E000
1605.400000,5.8240E-006,1605.400000,5.8240E-006,1605.400000,1.0000E000
1605.600000,5.6510E-006,1605.600000,5.6510E-006,1605.600000,1.0000E000
1605.800000,2.9590E-006,1605.800000,2.9590E-006,1605.800000,1.0000E000
1606.000000,2.1960E-006,1606.000000,2.1960E-006,1606.000000,1.0000E000
1606.200000,1.8140E-006,1606.200000,1.8140E-006,1606.200000,1.0000E000
1606.400000,1.5940E-006,1606.400000,1.5940E-006,1606.400000,1.0000E000
1606.600000,1.4840E-006,1606.600000,1.4840E-006,1606.600000,1.0000E000
1606.800000,1.4190E-006,1606.800000,1.4190E-006,1606.800000,1.0000E000
1607.000000,1.3740E-006,1607.000000,1.3740E-006,1607.000000,1.0000E000
1607.200000,1.4300E-006,1607.200000,1.4300E-006,1607.200000,1.0000E000
1607.400000,1.4000E-006,1607.400000,1.4000E-006,1607.400000,1.0000E000
1607.600000,1.4030E-006,1607.600000,1.4030E-006,1607.600000,1.0000E000
1607.800000,1.3490E-006,1607.800000,1.3490E-006,1607.800000,1.0000E000
1608.000000,1.4090E-006,1608.000000,1.4090E-006,1608.000000,1.0000E000
1608.200000,1.3780E-006,1608.200000,1.3780E-006,1608.200000,1.0000E000
1608.400000,1.3910E-006,1608.400000,1.3910E-006,1608.400000,1.0000E000
1608.600000,1.3900E-006,1608.600000,1.3900E-006,1608.600000,1.0000E000
1608.800000,1.3800E-006,1608.800000,1.3800E-006,1608.800000,1.0000E000
1609.000000,1.3550E-006,1609.000000,1.3550E-006,1609.000000,1.0000E000
1609.200000,1.4390E-006,1609.200000,1.4390E-006,1609.200000,1.0000E000
1609.400000,1.3700E-006,1609.400000,1.3700E-006,1609.400000,1.0000E000
1609.600000,1.3820E-006,1609.600000,1.3820E-006,1609.600000,1.0000E000
1609.800000,1.3790E-006,1609.800000,1.3790E-006,1609.800000,1.0000E000
1610.000000,1.4050E-006,1610.000000,1.4050E-006,1610.000000,1.0000E000
1610.200000,1.4380E-006,1610.200000,1.4380E-006,1610.200000,1.0000E000
1610.400000,1.3750E-006,1610.400000,1.3750E-006,1610.400000,1.0000E000
1610.600000,1.4110E-006,1610.600000,1.4110E-006,1610.600000,1.0000E000
1610.800000,1.3780E-006,1610.800000,1.3780E-006,1610.800000,1.0000E000
1611.000000,1.3870E-006,1611.000000,1.3870E-006,1611.000000,1.0000E000
1611.200000,1.3440E-006,1611.200000,1.3440E-006,1611.200000,1.0000E000
1611.400000,1.3200E-006,1611.400000,1.3200E-006,1611.400000,1.0000E000
1611.600000,1.3260E-006,1611.600000,1.3260E-006,1611.600000,1.0000E000
1611.800000,1.3160E-006,1611.800000,1.3160E-006,1611.800000,1.0000E000
1612.000000,1.2840E-006,1612.000000,1.2840E-006,1612.000000,1.0000E000
1612.200000,1.2890E-006,1612.200000,1.2890E-006,1612.200000,1.0000E000
1612.400000,1.2540E-006,1612.400000,1.2540E-006,1612.400000,1.0000E000
1612.600000,1.2330E-006,1612.600000,1.2330E-006,1612.600000,1.0000E000
1612.800000,1.2520E-006,1612.800000,1.2520E-006,1612.800000,1.0000E000
1613.000000,1.2470E-006,1613.000000,1.2470E-006,1613.000000,1.0000E000
1613.200000,1.2550E-006,1613.200000,1.2550E-006,1613.200000,1.0000E000
1613.400000,1.2670E-006,1613.400000,1.2670E-006,1613.400000,1.0000E000
1613.600000,1.2790E-006,1613.600000,1.2790E-006,1613.600000,1.0000E000
1613.800000,1.2120E-006,1613.800000,1.2120E-006,1613.800000,1.0000E000
1614.000000,1.2380E-006,1614.000000,1.2380E-006,1614.000000,1.0000E000
1614.200000,1.2100E-006,1614.200000,1.2100E-006,1614.200000,1.0000E000
1614.400000,1.1840E-006,1614.400000,1.1840E-006,1614.400000,1.0000E000
1614.600000,1.1760E-006,1614.600000,1.1760E-006,1614.600000,1.0000E000
1614.800000,1.1680E-006,1614.800000,1.1680E-006,1614.800000,1.0000E000
1615.000000,1.1780E-006,1615.000000,1.1780E-006,1615.000000,1.0000E000
1615.200000,1.1600E-006,1615.200000,1.1600E-006,1615.200000,1.0000E000
1615.400000,1.1330E-006,1615.400000,1.1330E-006,1615.400000,1.0000E000
1615.600000,1.1090E-006,1615.600000,1.1090E-006,1615.600000,1.0000E000
1615.800000,1.1300E-006,1615.800000,1.1300E-006,1615.800000,1.0000E000
1616.000000,1.1010E-006,1616.000000,1.1010E-006,1616.000000,1.0000E000
1616.200000,1.0370E-006,1616.200000,1.0370E-006,1616.200000,1.0000E000
1616.400000,1.0370E-006,1616.400000,1.0370E-006,1616.400000,1.0000E000
1616.600000,1.0030E-006,1616.600000,1.0030E-006,1616.600000,1.0000E000
1616.800000,1.0330E-006,1616.800000,1.0330E-006,1616.800000,1.0000E000
1617.000000,1.0110E-006,1617.000000,1.0110E-006,1617.000000,1.0000E000
1617.200000,9.9800E-007,1617.200000,9.9800E-007,1617.200000,1.0000E000
1617.400000,9.5470E-007,1617.400000,9.5470E-007,1617.400000,1.0000E000
1617.600000,9.6100E-007,1617.600000,9.6100E-007,1617.600000,1.0000E000
1617.800000,9.0510E-007,1617.800000,9.0510E-007,1617.800000,1.0000E000
1618.000000,9.1190E-007,1618.000000,9.1190E-007,1618.000000,1.0000E000
1618.200000,8.8320E-007,1618.200000,8.8320E-007,1618.200000,1.0000E000
1618.400000,8.7360E-007,1618.400000,8.7360E-007,1618.400000,1.0000E000
1618.600000,8.0470E-007,1618.600000,8.0470E-007,1618.600000,1.0000E000
