File,WaveData20170718_024.csv,
Date/Time,17-07-18/03:25,

Trace,A
Center Wavelength,1610,nm
Span Wavelength,100,nm
Start Wavelength,1560,nm
Stop Wavelength,1660,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.05,nm
Actual Resolution,0.048,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,5,
Smooth,3,pt
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1560,nm
Stop,1660,nm
Trace,B
Center Wavelength,1610,nm
Span Wavelength,100,nm
Start Wavelength,1560,nm
Stop Wavelength,1660,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.05,nm
Actual Resolution,0.048,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,5,
Smooth,3,pt
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1560,nm
Stop,1660,nm
Trace,C
Center Wavelength,1610,nm
Span Wavelength,100,nm
Start Wavelength,1560,nm
Stop Wavelength,1660,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.05,nm
Actual Resolution,0.048,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,5,
Smooth,3,pt
Sampling Points,501,pt
Trace Type,Calculate,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1560,nm
Stop,1660,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C)
1564.600000,4.3530E-007,1564.600000,4.3530E-007,1564.600000,1.0000E000
1564.800000,4.1550E-007,1564.800000,4.1550E-007,1564.800000,1.0000E000
1565.000000,4.4770E-007,1565.000000,4.4770E-007,1565.000000,1.0000E000
1565.200000,4.5050E-007,1565.200000,4.5050E-007,1565.200000,1.0000E000
1565.400000,4.4200E-007,1565.400000,4.4200E-007,1565.400000,1.0000E000
1565.600000,4.4050E-007,1565.600000,4.4050E-007,1565.600000,1.0000E000
1565.800000,4.7590E-007,1565.800000,4.7590E-007,1565.800000,1.0000E000
1566.000000,4.5400E-007,1566.000000,4.5400E-007,1566.000000,1.0000E000
1566.200000,4.5370E-007,1566.200000,4.5370E-007,1566.200000,1.0000E000
1566.400000,4.6090E-007,1566.400000,4.6090E-007,1566.400000,1.0000E000
1566.600000,4.5030E-007,1566.600000,4.5030E-007,1566.600000,1.0000E000
1566.800000,4.7240E-007,1566.800000,4.7240E-007,1566.800000,1.0000E000
1567.000000,4.2310E-007,1567.000000,4.2310E-007,1567.000000,1.0000E000
1567.200000,4.1100E-007,1567.200000,4.1100E-007,1567.200000,1.0000E000
1567.400000,4.2420E-007,1567.400000,4.2420E-007,1567.400000,1.0000E000
1567.600000,4.3890E-007,1567.600000,4.3890E-007,1567.600000,1.0000E000
1567.800000,3.9280E-007,1567.800000,3.9280E-007,1567.800000,1.0000E000
1568.000000,4.1470E-007,1568.000000,4.1470E-007,1568.000000,1.0000E000
1568.200000,4.2510E-007,1568.200000,4.2510E-007,1568.200000,1.0000E000
1568.400000,3.6640E-007,1568.400000,3.6640E-007,1568.400000,1.0000E000
1568.600000,3.7810E-007,1568.600000,3.7810E-007,1568.600000,1.0000E000
1568.800000,3.7090E-007,1568.800000,3.7090E-007,1568.800000,1.0000E000
1569.000000,3.5720E-007,1569.000000,3.5720E-007,1569.000000,1.0000E000
1569.200000,3.5460E-007,1569.200000,3.5460E-007,1569.200000,1.0000E000
1569.400000,3.5830E-007,1569.400000,3.5830E-007,1569.400000,1.0000E000
1569.600000,3.6450E-007,1569.600000,3.6450E-007,1569.600000,1.0000E000
1569.800000,3.2330E-007,1569.800000,3.2330E-007,1569.800000,1.0000E000
1570.000000,3.1620E-007,1570.000000,3.1620E-007,1570.000000,1.0000E000
1570.200000,2.9550E-007,1570.200000,2.9550E-007,1570.200000,1.0000E000
1570.400000,2.5940E-007,1570.400000,2.5940E-007,1570.400000,1.0000E000
1570.600000,2.5750E-007,1570.600000,2.5750E-007,1570.600000,1.0000E000
1570.800000,2.6180E-007,1570.800000,2.6180E-007,1570.800000,1.0000E000
1571.000000,2.4270E-007,1571.000000,2.4270E-007,1571.000000,1.0000E000
1571.200000,2.5200E-007,1571.200000,2.5200E-007,1571.200000,1.0000E000
1571.400000,2.1910E-007,1571.400000,2.1910E-007,1571.400000,1.0000E000
1571.600000,1.8410E-007,1571.600000,1.8410E-007,1571.600000,1.0000E000
1571.800000,1.3510E-007,1571.800000,1.3510E-007,1571.800000,1.0000E000
1572.000000,1.8230E-007,1572.000000,1.8230E-007,1572.000000,1.0000E000
1572.200000,1.3230E-007,1572.200000,1.3230E-007,1572.200000,1.0000E000
1572.400000,1.3850E-007,1572.400000,1.3850E-007,1572.400000,1.0000E000
1572.600000,1.1050E-007,1572.600000,1.1050E-007,1572.600000,1.0000E000
1572.800000,1.0000E-007,1572.800000,1.0000E-007,1572.800000,1.0000E000
1573.000000,7.8440E-008,1573.000000,7.8440E-008,1573.000000,1.0000E000
1573.200000,7.7290E-008,1573.200000,7.7290E-008,1573.200000,1.0000E000
1573.400000,6.8720E-008,1573.400000,6.8720E-008,1573.400000,1.0000E000
1573.600000,5.2750E-008,1573.600000,5.2750E-008,1573.600000,1.0000E000
1573.800000,4.8010E-008,1573.800000,4.8010E-008,1573.800000,1.0000E000
1574.000000,2.2730E-008,1574.000000,2.2730E-008,1574.000000,1.0000E000
1574.200000,4.0460E-008,1574.200000,4.0460E-008,1574.200000,1.0000E000
1574.400000,1.6970E-008,1574.400000,1.6970E-008,1574.400000,1.0000E000
1574.600000,2.8580E-008,1574.600000,2.8580E-008,1574.600000,1.0000E000
1574.800000,1.6090E-008,1574.800000,1.6090E-008,1574.800000,1.0000E000
1575.000000,2.1650E-008,1575.000000,2.1650E-008,1575.000000,1.0000E000
1575.200000,3.5700E-008,1575.200000,3.5700E-008,1575.200000,1.0000E000
1575.400000,4.1200E-008,1575.400000,4.1200E-008,1575.400000,1.0000E000
1575.600000,3.3370E-008,1575.600000,3.3370E-008,1575.600000,1.0000E000
1575.800000,6.4540E-008,1575.800000,6.4540E-008,1575.800000,1.0000E000
1576.000000,5.5240E-008,1576.000000,5.5240E-008,1576.000000,1.0000E000
1576.200000,8.3180E-008,1576.200000,8.3180E-008,1576.200000,1.0000E000
1576.400000,8.5860E-008,1576.400000,8.5860E-008,1576.400000,1.0000E000
1576.600000,1.2350E-007,1576.600000,1.2350E-007,1576.600000,1.0000E000
1576.800000,1.4380E-007,1576.800000,1.4380E-007,1576.800000,1.0000E000
1577.000000,1.5220E-007,1577.000000,1.5220E-007,1577.000000,1.0000E000
1577.200000,1.5600E-007,1577.200000,1.5600E-007,1577.200000,1.0000E000
1577.400000,1.9450E-007,1577.400000,1.9450E-007,1577.400000,1.0000E000
1577.600000,2.3690E-007,1577.600000,2.3690E-007,1577.600000,1.0000E000
1577.800000,3.2200E-007,1577.800000,3.2200E-007,1577.800000,1.0000E000
1578.000000,3.2730E-007,1578.000000,3.2730E-007,1578.000000,1.0000E000
1578.200000,3.3730E-007,1578.200000,3.3730E-007,1578.200000,1.0000E000
1578.400000,3.7650E-007,1578.400000,3.7650E-007,1578.400000,1.0000E000
1578.600000,3.9430E-007,1578.600000,3.9430E-007,1578.600000,1.0000E000
1578.800000,4.3130E-007,1578.800000,4.3130E-007,1578.800000,1.0000E000
1579.000000,5.1360E-007,1579.000000,5.1360E-007,1579.000000,1.0000E000
1579.200000,5.4120E-007,1579.200000,5.4120E-007,1579.200000,1.0000E000
1579.400000,5.7020E-007,1579.400000,5.7020E-007,1579.400000,1.0000E000
1579.600000,6.2800E-007,1579.600000,6.2800E-007,1579.600000,1.0000E000
1579.800000,6.2680E-007,1579.800000,6.2680E-007,1579.800000,1.0000E000
1580.000000,6.8430E-007,1580.000000,6.8430E-007,1580.000000,1.0000E000
1580.200000,7.5760E-007,1580.200000,7.5760E-007,1580.200000,1.0000E000
1580.400000,7.3520E-007,1580.400000,7.3520E-007,1580.400000,1.0000E000
1580.600000,8.1910E-007,1580.600000,8.1910E-007,1580.600000,1.0000E000
1580.800000,8.3560E-007,1580.800000,8.3560E-007,1580.800000,1.0000E000
1581.000000,8.4750E-007,1581.000000,8.4750E-007,1581.000000,1.0000E000
1581.200000,9.3690E-007,1581.200000,9.3690E-007,1581.200000,1.0000E000
1581.400000,9.8940E-007,1581.400000,9.8940E-007,1581.400000,1.0000E000
1581.600000,9.9940E-007,1581.600000,9.9940E-007,1581.600000,1.0000E000
1581.800000,1.0310E-006,1581.800000,1.0310E-006,1581.800000,1.0000E000
1582.000000,1.0810E-006,1582.000000,1.0810E-006,1582.000000,1.0000E000
1582.200000,1.0850E-006,1582.200000,1.0850E-006,1582.200000,1.0000E000
1582.400000,1.1440E-006,1582.400000,1.1440E-006,1582.400000,1.0000E000
1582.600000,1.2060E-006,1582.600000,1.2060E-006,1582.600000,1.0000E000
1582.800000,1.1510E-006,1582.800000,1.1510E-006,1582.800000,1.0000E000
1583.000000,1.2020E-006,1583.000000,1.2020E-006,1583.000000,1.0000E000
1583.200000,1.2500E-006,1583.200000,1.2500E-006,1583.200000,1.0000E000
1583.400000,1.2290E-006,1583.400000,1.2290E-006,1583.400000,1.0000E000
1583.600000,1.3200E-006,1583.600000,1.3200E-006,1583.600000,1.0000E000
1583.800000,1.2810E-006,1583.800000,1.2810E-006,1583.800000,1.0000E000
1584.000000,1.2770E-006,1584.000000,1.2770E-006,1584.000000,1.0000E000
1584.200000,1.3430E-006,1584.200000,1.3430E-006,1584.200000,1.0000E000
1584.400000,1.3700E-006,1584.400000,1.3700E-006,1584.400000,1.0000E000
1584.600000,1.3760E-006,1584.600000,1.3760E-006,1584.600000,1.0000E000
1584.800000,1.3760E-006,1584.800000,1.3760E-006,1584.800000,1.0000E000
1585.000000,1.3990E-006,1585.000000,1.3990E-006,1585.000000,1.0000E000
1585.200000,1.4410E-006,1585.200000,1.4410E-006,1585.200000,1.0000E000
1585.400000,1.4430E-006,1585.400000,1.4430E-006,1585.400000,1.0000E000
1585.600000,1.4530E-006,1585.600000,1.4530E-006,1585.600000,1.0000E000
1585.800000,1.4850E-006,1585.800000,1.4850E-006,1585.800000,1.0000E000
1586.000000,1.4580E-006,1586.000000,1.4580E-006,1586.000000,1.0000E000
1586.200000,1.5010E-006,1586.200000,1.5010E-006,1586.200000,1.0000E000
1586.400000,1.5160E-006,1586.400000,1.5160E-006,1586.400000,1.0000E000
1586.600000,1.5100E-006,1586.600000,1.5100E-006,1586.600000,1.0000E000
1586.800000,1.5020E-006,1586.800000,1.5020E-006,1586.800000,1.0000E000
1587.000000,1.5470E-006,1587.000000,1.5470E-006,1587.000000,1.0000E000
1587.200000,1.5300E-006,1587.200000,1.5300E-006,1587.200000,1.0000E000
1587.400000,1.5470E-006,1587.400000,1.5470E-006,1587.400000,1.0000E000
1587.600000,1.5480E-006,1587.600000,1.5480E-006,1587.600000,1.0000E000
1587.800000,1.5450E-006,1587.800000,1.5450E-006,1587.800000,1.0000E000
1588.000000,1.5740E-006,1588.000000,1.5740E-006,1588.000000,1.0000E000
1588.200000,1.5580E-006,1588.200000,1.5580E-006,1588.200000,1.0000E000
1588.400000,1.5760E-006,1588.400000,1.5760E-006,1588.400000,1.0000E000
1588.600000,1.5790E-006,1588.600000,1.5790E-006,1588.600000,1.0000E000
1588.800000,1.5670E-006,1588.800000,1.5670E-006,1588.800000,1.0000E000
1589.000000,1.5860E-006,1589.000000,1.5860E-006,1589.000000,1.0000E000
1589.200000,1.5820E-006,1589.200000,1.5820E-006,1589.200000,1.0000E000
1589.400000,1.5640E-006,1589.400000,1.5640E-006,1589.400000,1.0000E000
1589.600000,1.5900E-006,1589.600000,1.5900E-006,1589.600000,1.0000E000
1589.800000,1.5870E-006,1589.800000,1.5870E-006,1589.800000,1.0000E000
1590.000000,1.6500E-006,1590.000000,1.6500E-006,1590.000000,1.0000E000
1590.200000,1.6060E-006,1590.200000,1.6060E-006,1590.200000,1.0000E000
1590.400000,1.6230E-006,1590.400000,1.6230E-006,1590.400000,1.0000E000
1590.600000,1.5760E-006,1590.600000,1.5760E-006,1590.600000,1.0000E000
1590.800000,1.6250E-006,1590.800000,1.6250E-006,1590.800000,1.0000E000
1591.000000,1.5910E-006,1591.000000,1.5910E-006,1591.000000,1.0000E000
1591.200000,1.6310E-006,1591.200000,1.6310E-006,1591.200000,1.0000E000
1591.400000,1.5640E-006,1591.400000,1.5640E-006,1591.400000,1.0000E000
1591.600000,1.6140E-006,1591.600000,1.6140E-006,1591.600000,1.0000E000
1591.800000,1.5730E-006,1591.800000,1.5730E-006,1591.800000,1.0000E000
1592.000000,1.6010E-006,1592.000000,1.6010E-006,1592.000000,1.0000E000
1592.200000,1.5780E-006,1592.200000,1.5780E-006,1592.200000,1.0000E000
1592.400000,1.5850E-006,1592.400000,1.5850E-006,1592.400000,1.0000E000
1592.600000,1.6220E-006,1592.600000,1.6220E-006,1592.600000,1.0000E000
1592.800000,1.5560E-006,1592.800000,1.5560E-006,1592.800000,1.0000E000
1593.000000,1.5810E-006,1593.000000,1.5810E-006,1593.000000,1.0000E000
1593.200000,1.5280E-006,1593.200000,1.5280E-006,1593.200000,1.0000E000
1593.400000,1.5790E-006,1593.400000,1.5790E-006,1593.400000,1.0000E000
1593.600000,1.5610E-006,1593.600000,1.5610E-006,1593.600000,1.0000E000
1593.800000,1.5120E-006,1593.800000,1.5120E-006,1593.800000,1.0000E000
1594.000000,1.5020E-006,1594.000000,1.5020E-006,1594.000000,1.0000E000
1594.200000,1.4650E-006,1594.200000,1.4650E-006,1594.200000,1.0000E000
1594.400000,1.5040E-006,1594.400000,1.5040E-006,1594.400000,1.0000E000
1594.600000,1.4310E-006,1594.600000,1.4310E-006,1594.600000,1.0000E000
1594.800000,1.4600E-006,1594.800000,1.4600E-006,1594.800000,1.0000E000
1595.000000,1.4620E-006,1595.000000,1.4620E-006,1595.000000,1.0000E000
1595.200000,1.4310E-006,1595.200000,1.4310E-006,1595.200000,1.0000E000
1595.400000,1.3550E-006,1595.400000,1.3550E-006,1595.400000,1.0000E000
1595.600000,1.2880E-006,1595.600000,1.2880E-006,1595.600000,1.0000E000
1595.800000,1.2570E-006,1595.800000,1.2570E-006,1595.800000,1.0000E000
1596.000000,1.2170E-006,1596.000000,1.2170E-006,1596.000000,1.0000E000
1596.200000,1.1610E-006,1596.200000,1.1610E-006,1596.200000,1.0000E000
1596.400000,1.1070E-006,1596.400000,1.1070E-006,1596.400000,1.0000E000
1596.600000,1.0640E-006,1596.600000,1.0640E-006,1596.600000,1.0000E000
1596.800000,9.7060E-007,1596.800000,9.7060E-007,1596.800000,1.0000E000
1597.000000,1.0360E-006,1597.000000,1.0360E-006,1597.000000,1.0000E000
1597.200000,1.0780E-006,1597.200000,1.0780E-006,1597.200000,1.0000E000
1597.400000,1.5490E-006,1597.400000,1.5490E-006,1597.400000,1.0000E000
1597.600000,4.3900E-006,1597.600000,4.3900E-006,1597.600000,1.0000E000
1597.800000,1.7740E-005,1597.800000,1.7740E-005,1597.800000,1.0000E000
1598.000000,9.2690E-005,1598.000000,9.2690E-005,1598.000000,1.0000E000
1598.200000,9.2470E-004,1598.200000,9.2470E-004,1598.200000,1.0000E000
1598.400000,3.0700E-003,1598.400000,3.0700E-003,1598.400000,1.0000E000
1598.600000,4.6370E-003,1598.600000,4.6370E-003,1598.600000,1.0000E000
1598.800000,4.3520E-004,1598.800000,4.3520E-004,1598.800000,1.0000E000
1599.000000,1.3830E-004,1599.000000,1.3830E-004,1599.000000,1.0000E000
1599.200000,4.3710E-004,1599.200000,4.3710E-004,1599.200000,1.0000E000
1599.400000,7.8740E-003,1599.400000,7.8740E-003,1599.400000,1.0000E000
1599.600000,2.7760E-002,1599.600000,2.7760E-002,1599.600000,1.0000E000
1599.800000,3.9300E-002,1599.800000,3.9300E-002,1599.800000,1.0000E000
1600.000000,6.1170E-003,1600.000000,6.1170E-003,1600.000000,1.0000E000
1600.200000,1.2300E-003,1600.200000,1.2300E-003,1600.200000,1.0000E000
1600.400000,3.5270E-004,1600.400000,3.5270E-004,1600.400000,1.0000E000
1600.600000,1.0930E-004,1600.600000,1.0930E-004,1600.600000,1.0000E000
1600.800000,6.1780E-005,1600.800000,6.1780E-005,1600.800000,1.0000E000
1601.000000,8.4330E-005,1601.000000,8.4330E-005,1601.000000,1.0000E000
1601.200000,2.9810E-005,1601.200000,2.9810E-005,1601.200000,1.0000E000
1601.400000,1.8070E-005,1601.400000,1.8070E-005,1601.400000,1.0000E000
1601.600000,4.8380E-006,1601.600000,4.8380E-006,1601.600000,1.0000E000
1601.800000,3.2130E-006,1601.800000,3.2130E-006,1601.800000,1.0000E000
1602.000000,2.6700E-006,1602.000000,2.6700E-006,1602.000000,1.0000E000
1602.200000,2.3060E-006,1602.200000,2.3060E-006,1602.200000,1.0000E000
1602.400000,2.2090E-006,1602.400000,2.2090E-006,1602.400000,1.0000E000
1602.600000,2.2110E-006,1602.600000,2.2110E-006,1602.600000,1.0000E000
1602.800000,2.1290E-006,1602.800000,2.1290E-006,1602.800000,1.0000E000
1603.000000,2.1150E-006,1603.000000,2.1150E-006,1603.000000,1.0000E000
1603.200000,2.1400E-006,1603.200000,2.1400E-006,1603.200000,1.0000E000
1603.400000,2.0830E-006,1603.400000,2.0830E-006,1603.400000,1.0000E000
1603.600000,2.0160E-006,1603.600000,2.0160E-006,1603.600000,1.0000E000
1603.800000,2.0210E-006,1603.800000,2.0210E-006,1603.800000,1.0000E000
1604.000000,1.9670E-006,1604.000000,1.9670E-006,1604.000000,1.0000E000
1604.200000,1.9790E-006,1604.200000,1.9790E-006,1604.200000,1.0000E000
1604.400000,1.9920E-006,1604.400000,1.9920E-006,1604.400000,1.0000E000
1604.600000,2.0150E-006,1604.600000,2.0150E-006,1604.600000,1.0000E000
1604.800000,1.9080E-006,1604.800000,1.9080E-006,1604.800000,1.0000E000
1605.000000,1.9470E-006,1605.000000,1.9470E-006,1605.000000,1.0000E000
1605.200000,1.9400E-006,1605.200000,1.9400E-006,1605.200000,1.0000E000
1605.400000,1.8840E-006,1605.400000,1.8840E-006,1605.400000,1.0000E000
1605.600000,1.8400E-006,1605.600000,1.8400E-006,1605.600000,1.0000E000
1605.800000,1.8700E-006,1605.800000,1.8700E-006,1605.800000,1.0000E000
1606.000000,1.8790E-006,1606.000000,1.8790E-006,1606.000000,1.0000E000
1606.200000,1.7820E-006,1606.200000,1.7820E-006,1606.200000,1.0000E000
1606.400000,1.8010E-006,1606.400000,1.8010E-006,1606.400000,1.0000E000
1606.600000,1.8400E-006,1606.600000,1.8400E-006,1606.600000,1.0000E000
1606.800000,1.8030E-006,1606.800000,1.8030E-006,1606.800000,1.0000E000
1607.000000,1.8020E-006,1607.000000,1.8020E-006,1607.000000,1.0000E000
1607.200000,1.7700E-006,1607.200000,1.7700E-006,1607.200000,1.0000E000
1607.400000,1.7360E-006,1607.400000,1.7360E-006,1607.400000,1.0000E000
1607.600000,1.7420E-006,1607.600000,1.7420E-006,1607.600000,1.0000E000
1607.800000,1.7350E-006,1607.800000,1.7350E-006,1607.800000,1.0000E000
1608.000000,1.6990E-006,1608.000000,1.6990E-006,1608.000000,1.0000E000
1608.200000,1.7190E-006,1608.200000,1.7190E-006,1608.200000,1.0000E000
1608.400000,1.6820E-006,1608.400000,1.6820E-006,1608.400000,1.0000E000
1608.600000,1.7110E-006,1608.600000,1.7110E-006,1608.600000,1.0000E000
1608.800000,1.6740E-006,1608.800000,1.6740E-006,1608.800000,1.0000E000
1609.000000,1.6210E-006,1609.000000,1.6210E-006,1609.000000,1.0000E000
1609.200000,1.6580E-006,1609.200000,1.6580E-006,1609.200000,1.0000E000
1609.400000,1.6840E-006,1609.400000,1.6840E-006,1609.400000,1.0000E000
1609.600000,1.6200E-006,1609.600000,1.6200E-006,1609.600000,1.0000E000
1609.800000,1.5780E-006,1609.800000,1.5780E-006,1609.800000,1.0000E000
1610.000000,1.5930E-006,1610.000000,1.5930E-006,1610.000000,1.0000E000
1610.200000,1.5710E-006,1610.200000,1.5710E-006,1610.200000,1.0000E000
1610.400000,1.5930E-006,1610.400000,1.5930E-006,1610.400000,1.0000E000
1610.600000,1.5930E-006,1610.600000,1.5930E-006,1610.600000,1.0000E000
1610.800000,1.5630E-006,1610.800000,1.5630E-006,1610.800000,1.0000E000
1611.000000,1.5280E-006,1611.000000,1.5280E-006,1611.000000,1.0000E000
1611.200000,1.4600E-006,1611.200000,1.4600E-006,1611.200000,1.0000E000
1611.400000,1.5480E-006,1611.400000,1.5480E-006,1611.400000,1.0000E000
1611.600000,1.5420E-006,1611.600000,1.5420E-006,1611.600000,1.0000E000
1611.800000,1.5180E-006,1611.800000,1.5180E-006,1611.800000,1.0000E000
1612.000000,1.4330E-006,1612.000000,1.4330E-006,1612.000000,1.0000E000
1612.200000,1.4480E-006,1612.200000,1.4480E-006,1612.200000,1.0000E000
1612.400000,1.4070E-006,1612.400000,1.4070E-006,1612.400000,1.0000E000
1612.600000,1.3980E-006,1612.600000,1.3980E-006,1612.600000,1.0000E000
1612.800000,1.3820E-006,1612.800000,1.3820E-006,1612.800000,1.0000E000
1613.000000,1.3180E-006,1613.000000,1.3180E-006,1613.000000,1.0000E000
1613.200000,1.3520E-006,1613.200000,1.3520E-006,1613.200000,1.0000E000
1613.400000,1.3340E-006,1613.400000,1.3340E-006,1613.400000,1.0000E000
1613.600000,1.2980E-006,1613.600000,1.2980E-006,1613.600000,1.0000E000
1613.800000,1.2390E-006,1613.800000,1.2390E-006,1613.800000,1.0000E000
1614.000000,1.1940E-006,1614.000000,1.1940E-006,1614.000000,1.0000E000
1614.200000,1.1970E-006,1614.200000,1.1970E-006,1614.200000,1.0000E000
1614.400000,1.1530E-006,1614.400000,1.1530E-006,1614.400000,1.0000E000
1614.600000,1.1470E-006,1614.600000,1.1470E-006,1614.600000,1.0000E000
1614.800000,1.1400E-006,1614.800000,1.1400E-006,1614.800000,1.0000E000
1615.000000,1.0710E-006,1615.000000,1.0710E-006,1615.000000,1.0000E000
1615.200000,1.0390E-006,1615.200000,1.0390E-006,1615.200000,1.0000E000
1615.400000,9.9630E-007,1615.400000,9.9630E-007,1615.400000,1.0000E000
1615.600000,9.8360E-007,1615.600000,9.8360E-007,1615.600000,1.0000E000
1615.800000,9.8550E-007,1615.800000,9.8550E-007,1615.800000,1.0000E000
1616.000000,9.1640E-007,1616.000000,9.1640E-007,1616.000000,1.0000E000
1616.200000,8.5950E-007,1616.200000,8.5950E-007,1616.200000,1.0000E000
1616.400000,8.1410E-007,1616.400000,8.1410E-007,1616.400000,1.0000E000
1616.600000,7.9920E-007,1616.600000,7.9920E-007,1616.600000,1.0000E000
1616.800000,7.7220E-007,1616.800000,7.7220E-007,1616.800000,1.0000E000
1617.000000,7.5230E-007,1617.000000,7.5230E-007,1617.000000,1.0000E000
1617.200000,7.0390E-007,1617.200000,7.0390E-007,1617.200000,1.0000E000
1617.400000,6.0500E-007,1617.400000,6.0500E-007,1617.400000,1.0000E000
1617.600000,6.3720E-007,1617.600000,6.3720E-007,1617.600000,1.0000E000
1617.800000,5.1110E-007,1617.800000,5.1110E-007,1617.800000,1.0000E000
1618.000000,5.2320E-007,1618.000000,5.2320E-007,1618.000000,1.0000E000
1618.200000,5.2640E-007,1618.200000,5.2640E-007,1618.200000,1.0000E000
1618.400000,4.6260E-007,1618.400000,4.6260E-007,1618.400000,1.0000E000
1618.600000,4.4790E-007,1618.600000,4.4790E-007,1618.600000,1.0000E000
