File,WaveData20170718_010.csv,
Date/Time,17-07-18/02:51,

Trace,A
Center Wavelength,1610,nm
Span Wavelength,100,nm
Start Wavelength,1560,nm
Stop Wavelength,1660,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.05,nm
Actual Resolution,0.048,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,5,
Smooth,3,pt
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1560,nm
Stop,1660,nm
Trace,B
Center Wavelength,1610,nm
Span Wavelength,100,nm
Start Wavelength,1560,nm
Stop Wavelength,1660,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.05,nm
Actual Resolution,0.048,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,5,
Smooth,3,pt
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1560,nm
Stop,1660,nm
Trace,C
Center Wavelength,1610,nm
Span Wavelength,100,nm
Start Wavelength,1560,nm
Stop Wavelength,1660,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.05,nm
Actual Resolution,0.048,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,5,
Smooth,3,pt
Sampling Points,501,pt
Trace Type,Calculate,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1560,nm
Stop,1660,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C)
1564.800000,1.8780E-007,1564.800000,1.8780E-007,1564.800000,1.0000E000
1565.000000,1.8080E-007,1565.000000,1.8080E-007,1565.000000,1.0000E000
1565.200000,1.9790E-007,1565.200000,1.9790E-007,1565.200000,1.0000E000
1565.400000,1.6970E-007,1565.400000,1.6970E-007,1565.400000,1.0000E000
1565.600000,1.9170E-007,1565.600000,1.9170E-007,1565.600000,1.0000E000
1565.800000,1.8620E-007,1565.800000,1.8620E-007,1565.800000,1.0000E000
1566.000000,1.9400E-007,1566.000000,1.9400E-007,1566.000000,1.0000E000
1566.200000,2.0080E-007,1566.200000,2.0080E-007,1566.200000,1.0000E000
1566.400000,1.9090E-007,1566.400000,1.9090E-007,1566.400000,1.0000E000
1566.600000,2.2650E-007,1566.600000,2.2650E-007,1566.600000,1.0000E000
1566.800000,2.0630E-007,1566.800000,2.0630E-007,1566.800000,1.0000E000
1567.000000,1.8430E-007,1567.000000,1.8430E-007,1567.000000,1.0000E000
1567.200000,2.1440E-007,1567.200000,2.1440E-007,1567.200000,1.0000E000
1567.400000,1.5600E-007,1567.400000,1.5600E-007,1567.400000,1.0000E000
1567.600000,1.7490E-007,1567.600000,1.7490E-007,1567.600000,1.0000E000
1567.800000,2.1200E-007,1567.800000,2.1200E-007,1567.800000,1.0000E000
1568.000000,1.7430E-007,1568.000000,1.7430E-007,1568.000000,1.0000E000
1568.200000,2.1580E-007,1568.200000,2.1580E-007,1568.200000,1.0000E000
1568.400000,1.6700E-007,1568.400000,1.6700E-007,1568.400000,1.0000E000
1568.600000,1.6020E-007,1568.600000,1.6020E-007,1568.600000,1.0000E000
1568.800000,1.9290E-007,1568.800000,1.9290E-007,1568.800000,1.0000E000
1569.000000,1.5610E-007,1569.000000,1.5610E-007,1569.000000,1.0000E000
1569.200000,1.6750E-007,1569.200000,1.6750E-007,1569.200000,1.0000E000
1569.400000,1.4510E-007,1569.400000,1.4510E-007,1569.400000,1.0000E000
1569.600000,1.4740E-007,1569.600000,1.4740E-007,1569.600000,1.0000E000
1569.800000,1.4080E-007,1569.800000,1.4080E-007,1569.800000,1.0000E000
1570.000000,1.3690E-007,1570.000000,1.3690E-007,1570.000000,1.0000E000
1570.200000,1.4900E-007,1570.200000,1.4900E-007,1570.200000,1.0000E000
1570.400000,1.3780E-007,1570.400000,1.3780E-007,1570.400000,1.0000E000
1570.600000,1.2640E-007,1570.600000,1.2640E-007,1570.600000,1.0000E000
1570.800000,1.3360E-007,1570.800000,1.3360E-007,1570.800000,1.0000E000
1571.000000,1.3510E-007,1571.000000,1.3510E-007,1571.000000,1.0000E000
1571.200000,1.1810E-007,1571.200000,1.1810E-007,1571.200000,1.0000E000
1571.400000,1.0470E-007,1571.400000,1.0470E-007,1571.400000,1.0000E000
1571.600000,1.4130E-007,1571.600000,1.4130E-007,1571.600000,1.0000E000
1571.800000,1.0170E-007,1571.800000,1.0170E-007,1571.800000,1.0000E000
1572.000000,7.8440E-008,1572.000000,7.8440E-008,1572.000000,1.0000E000
1572.200000,1.0240E-007,1572.200000,1.0240E-007,1572.200000,1.0000E000
1572.400000,1.0680E-007,1572.400000,1.0680E-007,1572.400000,1.0000E000
1572.600000,7.7870E-008,1572.600000,7.7870E-008,1572.600000,1.0000E000
1572.800000,8.6040E-008,1572.800000,8.6040E-008,1572.800000,1.0000E000
1573.000000,8.1280E-008,1573.000000,8.1280E-008,1573.000000,1.0000E000
1573.200000,8.8160E-008,1573.200000,8.8160E-008,1573.200000,1.0000E000
1573.400000,8.4390E-008,1573.400000,8.4390E-008,1573.400000,1.0000E000
1573.600000,7.8870E-008,1573.600000,7.8870E-008,1573.600000,1.0000E000
1573.800000,7.2470E-008,1573.800000,7.2470E-008,1573.800000,1.0000E000
1574.000000,9.7760E-008,1574.000000,9.7760E-008,1574.000000,1.0000E000
1574.200000,1.0350E-007,1574.200000,1.0350E-007,1574.200000,1.0000E000
1574.400000,8.7910E-008,1574.400000,8.7910E-008,1574.400000,1.0000E000
1574.600000,9.9730E-008,1574.600000,9.9730E-008,1574.600000,1.0000E000
1574.800000,9.7600E-008,1574.800000,9.7600E-008,1574.800000,1.0000E000
1575.000000,9.0110E-008,1575.000000,9.0110E-008,1575.000000,1.0000E000
1575.200000,1.0130E-007,1575.200000,1.0130E-007,1575.200000,1.0000E000
1575.400000,1.3500E-007,1575.400000,1.3500E-007,1575.400000,1.0000E000
1575.600000,1.4220E-007,1575.600000,1.4220E-007,1575.600000,1.0000E000
1575.800000,1.4510E-007,1575.800000,1.4510E-007,1575.800000,1.0000E000
1576.000000,1.4120E-007,1576.000000,1.4120E-007,1576.000000,1.0000E000
1576.200000,1.5060E-007,1576.200000,1.5060E-007,1576.200000,1.0000E000
1576.400000,1.7860E-007,1576.400000,1.7860E-007,1576.400000,1.0000E000
1576.600000,1.6620E-007,1576.600000,1.6620E-007,1576.600000,1.0000E000
1576.800000,2.1020E-007,1576.800000,2.1020E-007,1576.800000,1.0000E000
1577.000000,1.9720E-007,1577.000000,1.9720E-007,1577.000000,1.0000E000
1577.200000,2.3680E-007,1577.200000,2.3680E-007,1577.200000,1.0000E000
1577.400000,2.3100E-007,1577.400000,2.3100E-007,1577.400000,1.0000E000
1577.600000,2.7760E-007,1577.600000,2.7760E-007,1577.600000,1.0000E000
1577.800000,2.4310E-007,1577.800000,2.4310E-007,1577.800000,1.0000E000
1578.000000,2.6000E-007,1578.000000,2.6000E-007,1578.000000,1.0000E000
1578.200000,2.7290E-007,1578.200000,2.7290E-007,1578.200000,1.0000E000
1578.400000,3.0520E-007,1578.400000,3.0520E-007,1578.400000,1.0000E000
1578.600000,3.4920E-007,1578.600000,3.4920E-007,1578.600000,1.0000E000
1578.800000,3.4130E-007,1578.800000,3.4130E-007,1578.800000,1.0000E000
1579.000000,3.7820E-007,1579.000000,3.7820E-007,1579.000000,1.0000E000
1579.200000,3.7530E-007,1579.200000,3.7530E-007,1579.200000,1.0000E000
1579.400000,3.9110E-007,1579.400000,3.9110E-007,1579.400000,1.0000E000
1579.600000,4.3710E-007,1579.600000,4.3710E-007,1579.600000,1.0000E000
1579.800000,4.7010E-007,1579.800000,4.7010E-007,1579.800000,1.0000E000
1580.000000,4.7360E-007,1580.000000,4.7360E-007,1580.000000,1.0000E000
1580.200000,4.6920E-007,1580.200000,4.6920E-007,1580.200000,1.0000E000
1580.400000,4.7670E-007,1580.400000,4.7670E-007,1580.400000,1.0000E000
1580.600000,5.4380E-007,1580.600000,5.4380E-007,1580.600000,1.0000E000
1580.800000,5.4030E-007,1580.800000,5.4030E-007,1580.800000,1.0000E000
1581.000000,5.9240E-007,1581.000000,5.9240E-007,1581.000000,1.0000E000
1581.200000,5.8560E-007,1581.200000,5.8560E-007,1581.200000,1.0000E000
1581.400000,5.8820E-007,1581.400000,5.8820E-007,1581.400000,1.0000E000
1581.600000,6.3160E-007,1581.600000,6.3160E-007,1581.600000,1.0000E000
1581.800000,6.5680E-007,1581.800000,6.5680E-007,1581.800000,1.0000E000
1582.000000,6.7960E-007,1582.000000,6.7960E-007,1582.000000,1.0000E000
1582.200000,6.9310E-007,1582.200000,6.9310E-007,1582.200000,1.0000E000
1582.400000,7.0140E-007,1582.400000,7.0140E-007,1582.400000,1.0000E000
1582.600000,7.1610E-007,1582.600000,7.1610E-007,1582.600000,1.0000E000
1582.800000,7.7080E-007,1582.800000,7.7080E-007,1582.800000,1.0000E000
1583.000000,7.6170E-007,1583.000000,7.6170E-007,1583.000000,1.0000E000
1583.200000,7.9870E-007,1583.200000,7.9870E-007,1583.200000,1.0000E000
1583.400000,7.9820E-007,1583.400000,7.9820E-007,1583.400000,1.0000E000
1583.600000,8.1600E-007,1583.600000,8.1600E-007,1583.600000,1.0000E000
1583.800000,8.3390E-007,1583.800000,8.3390E-007,1583.800000,1.0000E000
1584.000000,8.4930E-007,1584.000000,8.4930E-007,1584.000000,1.0000E000
1584.200000,8.7550E-007,1584.200000,8.7550E-007,1584.200000,1.0000E000
1584.400000,8.9450E-007,1584.400000,8.9450E-007,1584.400000,1.0000E000
1584.600000,9.1620E-007,1584.600000,9.1620E-007,1584.600000,1.0000E000
1584.800000,9.2600E-007,1584.800000,9.2600E-007,1584.800000,1.0000E000
1585.000000,9.5440E-007,1585.000000,9.5440E-007,1585.000000,1.0000E000
1585.200000,9.2380E-007,1585.200000,9.2380E-007,1585.200000,1.0000E000
1585.400000,9.8070E-007,1585.400000,9.8070E-007,1585.400000,1.0000E000
1585.600000,9.3410E-007,1585.600000,9.3410E-007,1585.600000,1.0000E000
1585.800000,9.7190E-007,1585.800000,9.7190E-007,1585.800000,1.0000E000
1586.000000,9.5890E-007,1586.000000,9.5890E-007,1586.000000,1.0000E000
1586.200000,1.0120E-006,1586.200000,1.0120E-006,1586.200000,1.0000E000
1586.400000,1.0700E-006,1586.400000,1.0700E-006,1586.400000,1.0000E000
1586.600000,1.0580E-006,1586.600000,1.0580E-006,1586.600000,1.0000E000
1586.800000,1.0060E-006,1586.800000,1.0060E-006,1586.800000,1.0000E000
1587.000000,1.0690E-006,1587.000000,1.0690E-006,1587.000000,1.0000E000
1587.200000,1.0550E-006,1587.200000,1.0550E-006,1587.200000,1.0000E000
1587.400000,1.0840E-006,1587.400000,1.0840E-006,1587.400000,1.0000E000
1587.600000,1.0760E-006,1587.600000,1.0760E-006,1587.600000,1.0000E000
1587.800000,1.1330E-006,1587.800000,1.1330E-006,1587.800000,1.0000E000
1588.000000,1.1410E-006,1588.000000,1.1410E-006,1588.000000,1.0000E000
1588.200000,1.1460E-006,1588.200000,1.1460E-006,1588.200000,1.0000E000
1588.400000,1.1500E-006,1588.400000,1.1500E-006,1588.400000,1.0000E000
1588.600000,1.1880E-006,1588.600000,1.1880E-006,1588.600000,1.0000E000
1588.800000,1.1260E-006,1588.800000,1.1260E-006,1588.800000,1.0000E000
1589.000000,1.1370E-006,1589.000000,1.1370E-006,1589.000000,1.0000E000
1589.200000,1.1270E-006,1589.200000,1.1270E-006,1589.200000,1.0000E000
1589.400000,1.1280E-006,1589.400000,1.1280E-006,1589.400000,1.0000E000
1589.600000,1.1600E-006,1589.600000,1.1600E-006,1589.600000,1.0000E000
1589.800000,1.1760E-006,1589.800000,1.1760E-006,1589.800000,1.0000E000
1590.000000,1.2070E-006,1590.000000,1.2070E-006,1590.000000,1.0000E000
1590.200000,1.1890E-006,1590.200000,1.1890E-006,1590.200000,1.0000E000
1590.400000,1.2080E-006,1590.400000,1.2080E-006,1590.400000,1.0000E000
1590.600000,1.2380E-006,1590.600000,1.2380E-006,1590.600000,1.0000E000
1590.800000,1.2020E-006,1590.800000,1.2020E-006,1590.800000,1.0000E000
1591.000000,1.2130E-006,1591.000000,1.2130E-006,1591.000000,1.0000E000
1591.200000,1.1670E-006,1591.200000,1.1670E-006,1591.200000,1.0000E000
1591.400000,1.2110E-006,1591.400000,1.2110E-006,1591.400000,1.0000E000
1591.600000,1.1640E-006,1591.600000,1.1640E-006,1591.600000,1.0000E000
1591.800000,1.1570E-006,1591.800000,1.1570E-006,1591.800000,1.0000E000
1592.000000,1.1590E-006,1592.000000,1.1590E-006,1592.000000,1.0000E000
1592.200000,1.1870E-006,1592.200000,1.1870E-006,1592.200000,1.0000E000
1592.400000,1.1600E-006,1592.400000,1.1600E-006,1592.400000,1.0000E000
1592.600000,1.1530E-006,1592.600000,1.1530E-006,1592.600000,1.0000E000
1592.800000,1.1760E-006,1592.800000,1.1760E-006,1592.800000,1.0000E000
1593.000000,1.1860E-006,1593.000000,1.1860E-006,1593.000000,1.0000E000
1593.200000,1.1420E-006,1593.200000,1.1420E-006,1593.200000,1.0000E000
1593.400000,1.1530E-006,1593.400000,1.1530E-006,1593.400000,1.0000E000
1593.600000,1.1550E-006,1593.600000,1.1550E-006,1593.600000,1.0000E000
1593.800000,1.1690E-006,1593.800000,1.1690E-006,1593.800000,1.0000E000
1594.000000,1.1410E-006,1594.000000,1.1410E-006,1594.000000,1.0000E000
1594.200000,1.0650E-006,1594.200000,1.0650E-006,1594.200000,1.0000E000
1594.400000,1.0190E-006,1594.400000,1.0190E-006,1594.400000,1.0000E000
1594.600000,1.0120E-006,1594.600000,1.0120E-006,1594.600000,1.0000E000
1594.800000,1.0130E-006,1594.800000,1.0130E-006,1594.800000,1.0000E000
1595.000000,1.0470E-006,1595.000000,1.0470E-006,1595.000000,1.0000E000
1595.200000,1.1150E-006,1595.200000,1.1150E-006,1595.200000,1.0000E000
1595.400000,1.0490E-006,1595.400000,1.0490E-006,1595.400000,1.0000E000
1595.600000,8.5040E-007,1595.600000,8.5040E-007,1595.600000,1.0000E000
1595.800000,7.3600E-007,1595.800000,7.3600E-007,1595.800000,1.0000E000
1596.000000,6.9830E-007,1596.000000,6.9830E-007,1596.000000,1.0000E000
1596.200000,5.7420E-007,1596.200000,5.7420E-007,1596.200000,1.0000E000
1596.400000,4.5790E-007,1596.400000,4.5790E-007,1596.400000,1.0000E000
1596.600000,4.0310E-007,1596.600000,4.0310E-007,1596.600000,1.0000E000
1596.800000,2.9870E-007,1596.800000,2.9870E-007,1596.800000,1.0000E000
1597.000000,2.8820E-007,1597.000000,2.8820E-007,1597.000000,1.0000E000
1597.200000,2.5510E-007,1597.200000,2.5510E-007,1597.200000,1.0000E000
1597.400000,3.0580E-007,1597.400000,3.0580E-007,1597.400000,1.0000E000
1597.600000,3.6440E-007,1597.600000,3.6440E-007,1597.600000,1.0000E000
1597.800000,5.6550E-007,1597.800000,5.6550E-007,1597.800000,1.0000E000
1598.000000,1.9570E-006,1598.000000,1.9570E-006,1598.000000,1.0000E000
1598.200000,2.4150E-005,1598.200000,2.4150E-005,1598.200000,1.0000E000
1598.400000,3.7440E-004,1598.400000,3.7440E-004,1598.400000,1.0000E000
1598.600000,1.4090E-002,1598.600000,1.4090E-002,1598.600000,1.0000E000
1598.800000,1.2200E-002,1598.800000,1.2200E-002,1598.800000,1.0000E000
1599.000000,1.4820E-003,1599.000000,1.4820E-003,1599.000000,1.0000E000
1599.200000,1.0280E-003,1599.200000,1.0280E-003,1599.200000,1.0000E000
1599.400000,9.7020E-003,1599.400000,9.7020E-003,1599.400000,1.0000E000
1599.600000,6.0320E-002,1599.600000,6.0320E-002,1599.600000,1.0000E000
1599.800000,1.4370E-001,1599.800000,1.4370E-001,1599.800000,1.0000E000
1600.000000,4.3040E-002,1600.000000,4.3040E-002,1600.000000,1.0000E000
1600.200000,5.7380E-003,1600.200000,5.7380E-003,1600.200000,1.0000E000
1600.400000,1.1110E-003,1600.400000,1.1110E-003,1600.400000,1.0000E000
1600.600000,2.2290E-004,1600.600000,2.2290E-004,1600.600000,1.0000E000
1600.800000,5.6110E-005,1600.800000,5.6110E-005,1600.800000,1.0000E000
1601.000000,1.8000E-005,1601.000000,1.8000E-005,1601.000000,1.0000E000
1601.200000,9.4110E-006,1601.200000,9.4110E-006,1601.200000,1.0000E000
1601.400000,8.3630E-006,1601.400000,8.3630E-006,1601.400000,1.0000E000
1601.600000,7.9520E-006,1601.600000,7.9520E-006,1601.600000,1.0000E000
1601.800000,5.8210E-006,1601.800000,5.8210E-006,1601.800000,1.0000E000
1602.000000,4.8050E-006,1602.000000,4.8050E-006,1602.000000,1.0000E000
1602.200000,3.8550E-006,1602.200000,3.8550E-006,1602.200000,1.0000E000
1602.400000,3.4650E-006,1602.400000,3.4650E-006,1602.400000,1.0000E000
1602.600000,2.9950E-006,1602.600000,2.9950E-006,1602.600000,1.0000E000
1602.800000,3.0150E-006,1602.800000,3.0150E-006,1602.800000,1.0000E000
1603.000000,2.8050E-006,1603.000000,2.8050E-006,1603.000000,1.0000E000
1603.200000,2.9310E-006,1603.200000,2.9310E-006,1603.200000,1.0000E000
1603.400000,2.8780E-006,1603.400000,2.8780E-006,1603.400000,1.0000E000
1603.600000,2.6540E-006,1603.600000,2.6540E-006,1603.600000,1.0000E000
1603.800000,2.5510E-006,1603.800000,2.5510E-006,1603.800000,1.0000E000
1604.000000,2.5420E-006,1604.000000,2.5420E-006,1604.000000,1.0000E000
1604.200000,2.5290E-006,1604.200000,2.5290E-006,1604.200000,1.0000E000
1604.400000,2.4080E-006,1604.400000,2.4080E-006,1604.400000,1.0000E000
1604.600000,2.4870E-006,1604.600000,2.4870E-006,1604.600000,1.0000E000
1604.800000,2.4190E-006,1604.800000,2.4190E-006,1604.800000,1.0000E000
1605.000000,2.3940E-006,1605.000000,2.3940E-006,1605.000000,1.0000E000
1605.200000,2.3350E-006,1605.200000,2.3350E-006,1605.200000,1.0000E000
1605.400000,2.3910E-006,1605.400000,2.3910E-006,1605.400000,1.0000E000
1605.600000,2.2390E-006,1605.600000,2.2390E-006,1605.600000,1.0000E000
1605.800000,2.1780E-006,1605.800000,2.1780E-006,1605.800000,1.0000E000
1606.000000,2.2580E-006,1606.000000,2.2580E-006,1606.000000,1.0000E000
1606.200000,2.1560E-006,1606.200000,2.1560E-006,1606.200000,1.0000E000
1606.400000,2.0580E-006,1606.400000,2.0580E-006,1606.400000,1.0000E000
1606.600000,2.0110E-006,1606.600000,2.0110E-006,1606.600000,1.0000E000
1606.800000,2.0200E-006,1606.800000,2.0200E-006,1606.800000,1.0000E000
1607.000000,1.9340E-006,1607.000000,1.9340E-006,1607.000000,1.0000E000
1607.200000,1.9350E-006,1607.200000,1.9350E-006,1607.200000,1.0000E000
1607.400000,1.8810E-006,1607.400000,1.8810E-006,1607.400000,1.0000E000
1607.600000,1.8370E-006,1607.600000,1.8370E-006,1607.600000,1.0000E000
1607.800000,1.7470E-006,1607.800000,1.7470E-006,1607.800000,1.0000E000
1608.000000,1.7120E-006,1608.000000,1.7120E-006,1608.000000,1.0000E000
1608.200000,1.6730E-006,1608.200000,1.6730E-006,1608.200000,1.0000E000
1608.400000,1.6630E-006,1608.400000,1.6630E-006,1608.400000,1.0000E000
1608.600000,1.6200E-006,1608.600000,1.6200E-006,1608.600000,1.0000E000
1608.800000,1.6760E-006,1608.800000,1.6760E-006,1608.800000,1.0000E000
1609.000000,1.6050E-006,1609.000000,1.6050E-006,1609.000000,1.0000E000
1609.200000,1.5520E-006,1609.200000,1.5520E-006,1609.200000,1.0000E000
1609.400000,1.6010E-006,1609.400000,1.6010E-006,1609.400000,1.0000E000
1609.600000,1.5770E-006,1609.600000,1.5770E-006,1609.600000,1.0000E000
1609.800000,1.5460E-006,1609.800000,1.5460E-006,1609.800000,1.0000E000
1610.000000,1.5160E-006,1610.000000,1.5160E-006,1610.000000,1.0000E000
1610.200000,1.4340E-006,1610.200000,1.4340E-006,1610.200000,1.0000E000
1610.400000,1.3980E-006,1610.400000,1.3980E-006,1610.400000,1.0000E000
1610.600000,1.4300E-006,1610.600000,1.4300E-006,1610.600000,1.0000E000
1610.800000,1.3810E-006,1610.800000,1.3810E-006,1610.800000,1.0000E000
1611.000000,1.3020E-006,1611.000000,1.3020E-006,1611.000000,1.0000E000
1611.200000,1.2900E-006,1611.200000,1.2900E-006,1611.200000,1.0000E000
1611.400000,1.2140E-006,1611.400000,1.2140E-006,1611.400000,1.0000E000
1611.600000,1.1840E-006,1611.600000,1.1840E-006,1611.600000,1.0000E000
1611.800000,1.1080E-006,1611.800000,1.1080E-006,1611.800000,1.0000E000
1612.000000,1.0760E-006,1612.000000,1.0760E-006,1612.000000,1.0000E000
1612.200000,1.0490E-006,1612.200000,1.0490E-006,1612.200000,1.0000E000
1612.400000,9.8450E-007,1612.400000,9.8450E-007,1612.400000,1.0000E000
1612.600000,9.8140E-007,1612.600000,9.8140E-007,1612.600000,1.0000E000
1612.800000,9.8640E-007,1612.800000,9.8640E-007,1612.800000,1.0000E000
1613.000000,8.7510E-007,1613.000000,8.7510E-007,1613.000000,1.0000E000
1613.200000,8.8480E-007,1613.200000,8.8480E-007,1613.200000,1.0000E000
1613.400000,8.1500E-007,1613.400000,8.1500E-007,1613.400000,1.0000E000
1613.600000,7.8810E-007,1613.600000,7.8810E-007,1613.600000,1.0000E000
1613.800000,7.4390E-007,1613.800000,7.4390E-007,1613.800000,1.0000E000
1614.000000,7.3720E-007,1614.000000,7.3720E-007,1614.000000,1.0000E000
1614.200000,6.9030E-007,1614.200000,6.9030E-007,1614.200000,1.0000E000
1614.400000,6.5240E-007,1614.400000,6.5240E-007,1614.400000,1.0000E000
1614.600000,6.0120E-007,1614.600000,6.0120E-007,1614.600000,1.0000E000
1614.800000,5.5750E-007,1614.800000,5.5750E-007,1614.800000,1.0000E000
1615.000000,5.0120E-007,1615.000000,5.0120E-007,1615.000000,1.0000E000
1615.200000,5.2430E-007,1615.200000,5.2430E-007,1615.200000,1.0000E000
1615.400000,4.4640E-007,1615.400000,4.4640E-007,1615.400000,1.0000E000
1615.600000,4.3260E-007,1615.600000,4.3260E-007,1615.600000,1.0000E000
1615.800000,4.1410E-007,1615.800000,4.1410E-007,1615.800000,1.0000E000
1616.000000,3.7280E-007,1616.000000,3.7280E-007,1616.000000,1.0000E000
1616.200000,3.5020E-007,1616.200000,3.5020E-007,1616.200000,1.0000E000
1616.400000,3.8010E-007,1616.400000,3.8010E-007,1616.400000,1.0000E000
1616.600000,2.9670E-007,1616.600000,2.9670E-007,1616.600000,1.0000E000
1616.800000,2.5670E-007,1616.800000,2.5670E-007,1616.800000,1.0000E000
1617.000000,2.8570E-007,1617.000000,2.8570E-007,1617.000000,1.0000E000
1617.200000,1.9480E-007,1617.200000,1.9480E-007,1617.200000,1.0000E000
1617.400000,2.4260E-007,1617.400000,2.4260E-007,1617.400000,1.0000E000
1617.600000,2.0930E-007,1617.600000,2.0930E-007,1617.600000,1.0000E000
1617.800000,2.0360E-007,1617.800000,2.0360E-007,1617.800000,1.0000E000
1618.000000,1.6820E-007,1618.000000,1.6820E-007,1618.000000,1.0000E000
1618.200000,1.2920E-007,1618.200000,1.2920E-007,1618.200000,1.0000E000
1618.400000,1.5270E-007,1618.400000,1.5270E-007,1618.400000,1.0000E000
1618.600000,1.3280E-007,1618.600000,1.3280E-007,1618.600000,1.0000E000
