File,WaveData20170718_003.csv,
Date/Time,17-07-18/02:30,

Trace,A
Center Wavelength,1610,nm
Span Wavelength,100,nm
Start Wavelength,1560,nm
Stop Wavelength,1660,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.05,nm
Actual Resolution,0.048,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,5,
Smooth,3,pt
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1560,nm
Stop,1660,nm
Trace,B
Center Wavelength,1610,nm
Span Wavelength,100,nm
Start Wavelength,1560,nm
Stop Wavelength,1660,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.05,nm
Actual Resolution,0.048,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,5,
Smooth,3,pt
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1560,nm
Stop,1660,nm
Trace,C
Center Wavelength,1610,nm
Span Wavelength,100,nm
Start Wavelength,1560,nm
Stop Wavelength,1660,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.05,nm
Actual Resolution,0.048,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,5,
Smooth,3,pt
Sampling Points,501,pt
Trace Type,Calculate,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1560,nm
Stop,1660,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C)
1564.600000,1.1870E-007,1564.600000,1.1870E-007,1564.600000,1.0000E000
1564.800000,1.5080E-007,1564.800000,1.5080E-007,1564.800000,1.0000E000
1565.000000,1.6580E-007,1565.000000,1.6580E-007,1565.000000,1.0000E000
1565.200000,1.6930E-007,1565.200000,1.6930E-007,1565.200000,1.0000E000
1565.400000,1.6920E-007,1565.400000,1.6920E-007,1565.400000,1.0000E000
1565.600000,1.9300E-007,1565.600000,1.9300E-007,1565.600000,1.0000E000
1565.800000,2.1540E-007,1565.800000,2.1540E-007,1565.800000,1.0000E000
1566.000000,2.6140E-007,1566.000000,2.6140E-007,1566.000000,1.0000E000
1566.200000,2.2640E-007,1566.200000,2.2640E-007,1566.200000,1.0000E000
1566.400000,2.7650E-007,1566.400000,2.7650E-007,1566.400000,1.0000E000
1566.600000,2.8600E-007,1566.600000,2.8600E-007,1566.600000,1.0000E000
1566.800000,3.1730E-007,1566.800000,3.1730E-007,1566.800000,1.0000E000
1567.000000,3.2910E-007,1567.000000,3.2910E-007,1567.000000,1.0000E000
1567.200000,3.4370E-007,1567.200000,3.4370E-007,1567.200000,1.0000E000
1567.400000,3.8920E-007,1567.400000,3.8920E-007,1567.400000,1.0000E000
1567.600000,4.1720E-007,1567.600000,4.1720E-007,1567.600000,1.0000E000
1567.800000,4.6050E-007,1567.800000,4.6050E-007,1567.800000,1.0000E000
1568.000000,4.4210E-007,1568.000000,4.4210E-007,1568.000000,1.0000E000
1568.200000,4.8630E-007,1568.200000,4.8630E-007,1568.200000,1.0000E000
1568.400000,4.8160E-007,1568.400000,4.8160E-007,1568.400000,1.0000E000
1568.600000,5.6050E-007,1568.600000,5.6050E-007,1568.600000,1.0000E000
1568.800000,5.4500E-007,1568.800000,5.4500E-007,1568.800000,1.0000E000
1569.000000,5.8680E-007,1569.000000,5.8680E-007,1569.000000,1.0000E000
1569.200000,6.0690E-007,1569.200000,6.0690E-007,1569.200000,1.0000E000
1569.400000,6.1840E-007,1569.400000,6.1840E-007,1569.400000,1.0000E000
1569.600000,6.8000E-007,1569.600000,6.8000E-007,1569.600000,1.0000E000
1569.800000,7.1180E-007,1569.800000,7.1180E-007,1569.800000,1.0000E000
1570.000000,7.3760E-007,1570.000000,7.3760E-007,1570.000000,1.0000E000
1570.200000,7.5030E-007,1570.200000,7.5030E-007,1570.200000,1.0000E000
1570.400000,7.5660E-007,1570.400000,7.5660E-007,1570.400000,1.0000E000
1570.600000,7.7420E-007,1570.600000,7.7420E-007,1570.600000,1.0000E000
1570.800000,7.9470E-007,1570.800000,7.9470E-007,1570.800000,1.0000E000
1571.000000,8.2300E-007,1571.000000,8.2300E-007,1571.000000,1.0000E000
1571.200000,8.1610E-007,1571.200000,8.1610E-007,1571.200000,1.0000E000
1571.400000,8.7460E-007,1571.400000,8.7460E-007,1571.400000,1.0000E000
1571.600000,9.2860E-007,1571.600000,9.2860E-007,1571.600000,1.0000E000
1571.800000,9.2530E-007,1571.800000,9.2530E-007,1571.800000,1.0000E000
1572.000000,9.1950E-007,1572.000000,9.1950E-007,1572.000000,1.0000E000
1572.200000,9.2420E-007,1572.200000,9.2420E-007,1572.200000,1.0000E000
1572.400000,9.5160E-007,1572.400000,9.5160E-007,1572.400000,1.0000E000
1572.600000,9.9910E-007,1572.600000,9.9910E-007,1572.600000,1.0000E000
1572.800000,9.4940E-007,1572.800000,9.4940E-007,1572.800000,1.0000E000
1573.000000,9.8870E-007,1573.000000,9.8870E-007,1573.000000,1.0000E000
1573.200000,1.0190E-006,1573.200000,1.0190E-006,1573.200000,1.0000E000
1573.400000,1.0430E-006,1573.400000,1.0430E-006,1573.400000,1.0000E000
1573.600000,9.8920E-007,1573.600000,9.8920E-007,1573.600000,1.0000E000
1573.800000,1.0290E-006,1573.800000,1.0290E-006,1573.800000,1.0000E000
1574.000000,1.0590E-006,1574.000000,1.0590E-006,1574.000000,1.0000E000
1574.200000,1.0540E-006,1574.200000,1.0540E-006,1574.200000,1.0000E000
1574.400000,9.9590E-007,1574.400000,9.9590E-007,1574.400000,1.0000E000
1574.600000,1.0540E-006,1574.600000,1.0540E-006,1574.600000,1.0000E000
1574.800000,1.0400E-006,1574.800000,1.0400E-006,1574.800000,1.0000E000
1575.000000,1.0730E-006,1575.000000,1.0730E-006,1575.000000,1.0000E000
1575.200000,1.0350E-006,1575.200000,1.0350E-006,1575.200000,1.0000E000
1575.400000,1.0480E-006,1575.400000,1.0480E-006,1575.400000,1.0000E000
1575.600000,1.0480E-006,1575.600000,1.0480E-006,1575.600000,1.0000E000
1575.800000,1.0540E-006,1575.800000,1.0540E-006,1575.800000,1.0000E000
1576.000000,1.0330E-006,1576.000000,1.0330E-006,1576.000000,1.0000E000
1576.200000,1.0490E-006,1576.200000,1.0490E-006,1576.200000,1.0000E000
1576.400000,1.0570E-006,1576.400000,1.0570E-006,1576.400000,1.0000E000
1576.600000,1.0230E-006,1576.600000,1.0230E-006,1576.600000,1.0000E000
1576.800000,1.0080E-006,1576.800000,1.0080E-006,1576.800000,1.0000E000
1577.000000,1.0290E-006,1577.000000,1.0290E-006,1577.000000,1.0000E000
1577.200000,9.7930E-007,1577.200000,9.7930E-007,1577.200000,1.0000E000
1577.400000,9.7980E-007,1577.400000,9.7980E-007,1577.400000,1.0000E000
1577.600000,9.6080E-007,1577.600000,9.6080E-007,1577.600000,1.0000E000
1577.800000,9.7690E-007,1577.800000,9.7690E-007,1577.800000,1.0000E000
1578.000000,9.6480E-007,1578.000000,9.6480E-007,1578.000000,1.0000E000
1578.200000,9.1870E-007,1578.200000,9.1870E-007,1578.200000,1.0000E000
1578.400000,9.2600E-007,1578.400000,9.2600E-007,1578.400000,1.0000E000
1578.600000,8.7420E-007,1578.600000,8.7420E-007,1578.600000,1.0000E000
1578.800000,8.4690E-007,1578.800000,8.4690E-007,1578.800000,1.0000E000
1579.000000,8.4600E-007,1579.000000,8.4600E-007,1579.000000,1.0000E000
1579.200000,8.5080E-007,1579.200000,8.5080E-007,1579.200000,1.0000E000
1579.400000,7.9770E-007,1579.400000,7.9770E-007,1579.400000,1.0000E000
1579.600000,7.7690E-007,1579.600000,7.7690E-007,1579.600000,1.0000E000
1579.800000,7.1920E-007,1579.800000,7.1920E-007,1579.800000,1.0000E000
1580.000000,7.3360E-007,1580.000000,7.3360E-007,1580.000000,1.0000E000
1580.200000,6.6470E-007,1580.200000,6.6470E-007,1580.200000,1.0000E000
1580.400000,6.5400E-007,1580.400000,6.5400E-007,1580.400000,1.0000E000
1580.600000,6.1870E-007,1580.600000,6.1870E-007,1580.600000,1.0000E000
1580.800000,5.9190E-007,1580.800000,5.9190E-007,1580.800000,1.0000E000
1581.000000,5.4580E-007,1581.000000,5.4580E-007,1581.000000,1.0000E000
1581.200000,5.3250E-007,1581.200000,5.3250E-007,1581.200000,1.0000E000
1581.400000,4.8540E-007,1581.400000,4.8540E-007,1581.400000,1.0000E000
1581.600000,4.4720E-007,1581.600000,4.4720E-007,1581.600000,1.0000E000
1581.800000,3.7220E-007,1581.800000,3.7220E-007,1581.800000,1.0000E000
1582.000000,3.6700E-007,1582.000000,3.6700E-007,1582.000000,1.0000E000
1582.200000,3.1850E-007,1582.200000,3.1850E-007,1582.200000,1.0000E000
1582.400000,2.8360E-007,1582.400000,2.8360E-007,1582.400000,1.0000E000
1582.600000,2.4520E-007,1582.600000,2.4520E-007,1582.600000,1.0000E000
1582.800000,2.2190E-007,1582.800000,2.2190E-007,1582.800000,1.0000E000
1583.000000,1.5330E-007,1583.000000,1.5330E-007,1583.000000,1.0000E000
1583.200000,1.4200E-007,1583.200000,1.4200E-007,1583.200000,1.0000E000
1583.400000,1.0940E-007,1583.400000,1.0940E-007,1583.400000,1.0000E000
1583.600000,9.2000E-008,1583.600000,9.2000E-008,1583.600000,1.0000E000
1583.800000,6.7700E-008,1583.800000,6.7700E-008,1583.800000,1.0000E000
1584.000000,4.8670E-008,1584.000000,4.8670E-008,1584.000000,1.0000E000
1584.200000,3.6950E-008,1584.200000,3.6950E-008,1584.200000,1.0000E000
1584.400000,3.9900E-008,1584.400000,3.9900E-008,1584.400000,1.0000E000
1584.600000,4.6670E-008,1584.600000,4.6670E-008,1584.600000,1.0000E000
1584.800000,8.2790E-008,1584.800000,8.2790E-008,1584.800000,1.0000E000
1585.000000,6.9470E-008,1585.000000,6.9470E-008,1585.000000,1.0000E000
1585.200000,1.1520E-007,1585.200000,1.1520E-007,1585.200000,1.0000E000
1585.400000,1.6580E-007,1585.400000,1.6580E-007,1585.400000,1.0000E000
1585.600000,2.2550E-007,1585.600000,2.2550E-007,1585.600000,1.0000E000
1585.800000,3.0590E-007,1585.800000,3.0590E-007,1585.800000,1.0000E000
1586.000000,3.2930E-007,1586.000000,3.2930E-007,1586.000000,1.0000E000
1586.200000,4.1480E-007,1586.200000,4.1480E-007,1586.200000,1.0000E000
1586.400000,5.0200E-007,1586.400000,5.0200E-007,1586.400000,1.0000E000
1586.600000,6.0350E-007,1586.600000,6.0350E-007,1586.600000,1.0000E000
1586.800000,6.8920E-007,1586.800000,6.8920E-007,1586.800000,1.0000E000
1587.000000,7.4400E-007,1587.000000,7.4400E-007,1587.000000,1.0000E000
1587.200000,8.3760E-007,1587.200000,8.3760E-007,1587.200000,1.0000E000
1587.400000,9.3080E-007,1587.400000,9.3080E-007,1587.400000,1.0000E000
1587.600000,1.0060E-006,1587.600000,1.0060E-006,1587.600000,1.0000E000
1587.800000,1.0500E-006,1587.800000,1.0500E-006,1587.800000,1.0000E000
1588.000000,1.1160E-006,1588.000000,1.1160E-006,1588.000000,1.0000E000
1588.200000,1.1700E-006,1588.200000,1.1700E-006,1588.200000,1.0000E000
1588.400000,1.2370E-006,1588.400000,1.2370E-006,1588.400000,1.0000E000
1588.600000,1.3170E-006,1588.600000,1.3170E-006,1588.600000,1.0000E000
1588.800000,1.3620E-006,1588.800000,1.3620E-006,1588.800000,1.0000E000
1589.000000,1.3920E-006,1589.000000,1.3920E-006,1589.000000,1.0000E000
1589.200000,1.4070E-006,1589.200000,1.4070E-006,1589.200000,1.0000E000
1589.400000,1.4700E-006,1589.400000,1.4700E-006,1589.400000,1.0000E000
1589.600000,1.5000E-006,1589.600000,1.5000E-006,1589.600000,1.0000E000
1589.800000,1.5570E-006,1589.800000,1.5570E-006,1589.800000,1.0000E000
1590.000000,1.5820E-006,1590.000000,1.5820E-006,1590.000000,1.0000E000
1590.200000,1.6220E-006,1590.200000,1.6220E-006,1590.200000,1.0000E000
1590.400000,1.6250E-006,1590.400000,1.6250E-006,1590.400000,1.0000E000
1590.600000,1.6170E-006,1590.600000,1.6170E-006,1590.600000,1.0000E000
1590.800000,1.6670E-006,1590.800000,1.6670E-006,1590.800000,1.0000E000
1591.000000,1.6740E-006,1591.000000,1.6740E-006,1591.000000,1.0000E000
1591.200000,1.6940E-006,1591.200000,1.6940E-006,1591.200000,1.0000E000
1591.400000,1.6810E-006,1591.400000,1.6810E-006,1591.400000,1.0000E000
1591.600000,1.6910E-006,1591.600000,1.6910E-006,1591.600000,1.0000E000
1591.800000,1.7440E-006,1591.800000,1.7440E-006,1591.800000,1.0000E000
1592.000000,1.7000E-006,1592.000000,1.7000E-006,1592.000000,1.0000E000
1592.200000,1.7400E-006,1592.200000,1.7400E-006,1592.200000,1.0000E000
1592.400000,1.7160E-006,1592.400000,1.7160E-006,1592.400000,1.0000E000
1592.600000,1.7900E-006,1592.600000,1.7900E-006,1592.600000,1.0000E000
1592.800000,1.7790E-006,1592.800000,1.7790E-006,1592.800000,1.0000E000
1593.000000,1.8010E-006,1593.000000,1.8010E-006,1593.000000,1.0000E000
1593.200000,1.7210E-006,1593.200000,1.7210E-006,1593.200000,1.0000E000
1593.400000,1.7940E-006,1593.400000,1.7940E-006,1593.400000,1.0000E000
1593.600000,1.7720E-006,1593.600000,1.7720E-006,1593.600000,1.0000E000
1593.800000,1.7330E-006,1593.800000,1.7330E-006,1593.800000,1.0000E000
1594.000000,1.7860E-006,1594.000000,1.7860E-006,1594.000000,1.0000E000
1594.200000,1.7880E-006,1594.200000,1.7880E-006,1594.200000,1.0000E000
1594.400000,1.7790E-006,1594.400000,1.7790E-006,1594.400000,1.0000E000
1594.600000,1.8380E-006,1594.600000,1.8380E-006,1594.600000,1.0000E000
1594.800000,1.7940E-006,1594.800000,1.7940E-006,1594.800000,1.0000E000
1595.000000,1.8400E-006,1595.000000,1.8400E-006,1595.000000,1.0000E000
1595.200000,1.7840E-006,1595.200000,1.7840E-006,1595.200000,1.0000E000
1595.400000,1.8470E-006,1595.400000,1.8470E-006,1595.400000,1.0000E000
1595.600000,1.8770E-006,1595.600000,1.8770E-006,1595.600000,1.0000E000
1595.800000,1.8160E-006,1595.800000,1.8160E-006,1595.800000,1.0000E000
1596.000000,1.8120E-006,1596.000000,1.8120E-006,1596.000000,1.0000E000
1596.200000,1.8120E-006,1596.200000,1.8120E-006,1596.200000,1.0000E000
1596.400000,1.8260E-006,1596.400000,1.8260E-006,1596.400000,1.0000E000
1596.600000,1.8040E-006,1596.600000,1.8040E-006,1596.600000,1.0000E000
1596.800000,1.8590E-006,1596.800000,1.8590E-006,1596.800000,1.0000E000
1597.000000,1.8250E-006,1597.000000,1.8250E-006,1597.000000,1.0000E000
1597.200000,1.8310E-006,1597.200000,1.8310E-006,1597.200000,1.0000E000
1597.400000,1.8400E-006,1597.400000,1.8400E-006,1597.400000,1.0000E000
1597.600000,1.8210E-006,1597.600000,1.8210E-006,1597.600000,1.0000E000
1597.800000,1.8290E-006,1597.800000,1.8290E-006,1597.800000,1.0000E000
1598.000000,1.8490E-006,1598.000000,1.8490E-006,1598.000000,1.0000E000
1598.200000,1.8350E-006,1598.200000,1.8350E-006,1598.200000,1.0000E000
1598.400000,1.8210E-006,1598.400000,1.8210E-006,1598.400000,1.0000E000
1598.600000,1.8330E-006,1598.600000,1.8330E-006,1598.600000,1.0000E000
1598.800000,1.8310E-006,1598.800000,1.8310E-006,1598.800000,1.0000E000
1599.000000,1.8490E-006,1599.000000,1.8490E-006,1599.000000,1.0000E000
1599.200000,1.8090E-006,1599.200000,1.8090E-006,1599.200000,1.0000E000
1599.400000,1.8620E-006,1599.400000,1.8620E-006,1599.400000,1.0000E000
1599.600000,1.8330E-006,1599.600000,1.8330E-006,1599.600000,1.0000E000
1599.800000,1.8530E-006,1599.800000,1.8530E-006,1599.800000,1.0000E000
1600.000000,1.8770E-006,1600.000000,1.8770E-006,1600.000000,1.0000E000
1600.200000,1.8360E-006,1600.200000,1.8360E-006,1600.200000,1.0000E000
1600.400000,1.8880E-006,1600.400000,1.8880E-006,1600.400000,1.0000E000
1600.600000,1.8740E-006,1600.600000,1.8740E-006,1600.600000,1.0000E000
1600.800000,1.9030E-006,1600.800000,1.9030E-006,1600.800000,1.0000E000
1601.000000,1.9020E-006,1601.000000,1.9020E-006,1601.000000,1.0000E000
1601.200000,1.9990E-006,1601.200000,1.9990E-006,1601.200000,1.0000E000
1601.400000,1.9360E-006,1601.400000,1.9360E-006,1601.400000,1.0000E000
1601.600000,1.9190E-006,1601.600000,1.9190E-006,1601.600000,1.0000E000
1601.800000,1.8910E-006,1601.800000,1.8910E-006,1601.800000,1.0000E000
1602.000000,1.9080E-006,1602.000000,1.9080E-006,1602.000000,1.0000E000
1602.200000,1.9490E-006,1602.200000,1.9490E-006,1602.200000,1.0000E000
1602.400000,1.9430E-006,1602.400000,1.9430E-006,1602.400000,1.0000E000
1602.600000,1.9370E-006,1602.600000,1.9370E-006,1602.600000,1.0000E000
1602.800000,1.9720E-006,1602.800000,1.9720E-006,1602.800000,1.0000E000
1603.000000,2.0190E-006,1603.000000,2.0190E-006,1603.000000,1.0000E000
1603.200000,1.9640E-006,1603.200000,1.9640E-006,1603.200000,1.0000E000
1603.400000,1.9850E-006,1603.400000,1.9850E-006,1603.400000,1.0000E000
1603.600000,2.0130E-006,1603.600000,2.0130E-006,1603.600000,1.0000E000
1603.800000,2.0880E-006,1603.800000,2.0880E-006,1603.800000,1.0000E000
1604.000000,2.0310E-006,1604.000000,2.0310E-006,1604.000000,1.0000E000
1604.200000,2.1810E-006,1604.200000,2.1810E-006,1604.200000,1.0000E000
1604.400000,2.1640E-006,1604.400000,2.1640E-006,1604.400000,1.0000E000
1604.600000,2.3270E-006,1604.600000,2.3270E-006,1604.600000,1.0000E000
1604.800000,2.3290E-006,1604.800000,2.3290E-006,1604.800000,1.0000E000
1605.000000,2.5140E-006,1605.000000,2.5140E-006,1605.000000,1.0000E000
1605.200000,2.7230E-006,1605.200000,2.7230E-006,1605.200000,1.0000E000
1605.400000,3.0550E-006,1605.400000,3.0550E-006,1605.400000,1.0000E000
1605.600000,4.2520E-006,1605.600000,4.2520E-006,1605.600000,1.0000E000
1605.800000,8.3240E-006,1605.800000,8.3240E-006,1605.800000,1.0000E000
1606.000000,3.1580E-005,1606.000000,3.1580E-005,1606.000000,1.0000E000
1606.200000,1.3730E-004,1606.200000,1.3730E-004,1606.200000,1.0000E000
1606.400000,9.7360E-004,1606.400000,9.7360E-004,1606.400000,1.0000E000
1606.600000,1.2750E-002,1606.600000,1.2750E-002,1606.600000,1.0000E000
1606.800000,5.4790E-002,1606.800000,5.4790E-002,1606.800000,1.0000E000
1607.000000,7.6770E-003,1607.000000,7.6770E-003,1607.000000,1.0000E000
1607.200000,1.0800E-003,1607.200000,1.0800E-003,1607.200000,1.0000E000
1607.400000,6.4260E-003,1607.400000,6.4260E-003,1607.400000,1.0000E000
1607.600000,1.3460E-002,1607.600000,1.3460E-002,1607.600000,1.0000E000
1607.800000,8.9410E-003,1607.800000,8.9410E-003,1607.800000,1.0000E000
1608.000000,1.3580E-003,1608.000000,1.3580E-003,1608.000000,1.0000E000
1608.200000,2.8130E-004,1608.200000,2.8130E-004,1608.200000,1.0000E000
1608.400000,6.3030E-005,1608.400000,6.3030E-005,1608.400000,1.0000E000
1608.600000,1.9980E-005,1608.600000,1.9980E-005,1608.600000,1.0000E000
1608.800000,6.4350E-006,1608.800000,6.4350E-006,1608.800000,1.0000E000
1609.000000,2.8540E-006,1609.000000,2.8540E-006,1609.000000,1.0000E000
1609.200000,1.5230E-006,1609.200000,1.5230E-006,1609.200000,1.0000E000
1609.400000,1.2160E-006,1609.400000,1.2160E-006,1609.400000,1.0000E000
1609.600000,1.0210E-006,1609.600000,1.0210E-006,1609.600000,1.0000E000
1609.800000,1.0480E-006,1609.800000,1.0480E-006,1609.800000,1.0000E000
1610.000000,9.7550E-007,1610.000000,9.7550E-007,1610.000000,1.0000E000
1610.200000,1.0000E-006,1610.200000,1.0000E-006,1610.200000,1.0000E000
1610.400000,1.0160E-006,1610.400000,1.0160E-006,1610.400000,1.0000E000
1610.600000,1.0210E-006,1610.600000,1.0210E-006,1610.600000,1.0000E000
1610.800000,1.0130E-006,1610.800000,1.0130E-006,1610.800000,1.0000E000
1611.000000,1.0390E-006,1611.000000,1.0390E-006,1611.000000,1.0000E000
1611.200000,1.0370E-006,1611.200000,1.0370E-006,1611.200000,1.0000E000
1611.400000,1.0800E-006,1611.400000,1.0800E-006,1611.400000,1.0000E000
1611.600000,1.0200E-006,1611.600000,1.0200E-006,1611.600000,1.0000E000
1611.800000,1.0460E-006,1611.800000,1.0460E-006,1611.800000,1.0000E000
1612.000000,1.0760E-006,1612.000000,1.0760E-006,1612.000000,1.0000E000
1612.200000,1.0850E-006,1612.200000,1.0850E-006,1612.200000,1.0000E000
1612.400000,1.0550E-006,1612.400000,1.0550E-006,1612.400000,1.0000E000
1612.600000,1.0790E-006,1612.600000,1.0790E-006,1612.600000,1.0000E000
1612.800000,1.1390E-006,1612.800000,1.1390E-006,1612.800000,1.0000E000
1613.000000,1.1140E-006,1613.000000,1.1140E-006,1613.000000,1.0000E000
1613.200000,1.0770E-006,1613.200000,1.0770E-006,1613.200000,1.0000E000
1613.400000,1.1090E-006,1613.400000,1.1090E-006,1613.400000,1.0000E000
1613.600000,1.1260E-006,1613.600000,1.1260E-006,1613.600000,1.0000E000
1613.800000,1.1020E-006,1613.800000,1.1020E-006,1613.800000,1.0000E000
1614.000000,1.0980E-006,1614.000000,1.0980E-006,1614.000000,1.0000E000
1614.200000,1.1220E-006,1614.200000,1.1220E-006,1614.200000,1.0000E000
1614.400000,1.1530E-006,1614.400000,1.1530E-006,1614.400000,1.0000E000
1614.600000,1.1200E-006,1614.600000,1.1200E-006,1614.600000,1.0000E000
1614.800000,1.1290E-006,1614.800000,1.1290E-006,1614.800000,1.0000E000
1615.000000,1.1250E-006,1615.000000,1.1250E-006,1615.000000,1.0000E000
1615.200000,1.1680E-006,1615.200000,1.1680E-006,1615.200000,1.0000E000
1615.400000,1.1350E-006,1615.400000,1.1350E-006,1615.400000,1.0000E000
1615.600000,1.1380E-006,1615.600000,1.1380E-006,1615.600000,1.0000E000
1615.800000,1.0950E-006,1615.800000,1.0950E-006,1615.800000,1.0000E000
1616.000000,1.1460E-006,1616.000000,1.1460E-006,1616.000000,1.0000E000
1616.200000,1.1460E-006,1616.200000,1.1460E-006,1616.200000,1.0000E000
1616.400000,1.1140E-006,1616.400000,1.1140E-006,1616.400000,1.0000E000
1616.600000,1.1510E-006,1616.600000,1.1510E-006,1616.600000,1.0000E000
1616.800000,1.1110E-006,1616.800000,1.1110E-006,1616.800000,1.0000E000
1617.000000,1.1300E-006,1617.000000,1.1300E-006,1617.000000,1.0000E000
1617.200000,1.0810E-006,1617.200000,1.0810E-006,1617.200000,1.0000E000
1617.400000,1.1110E-006,1617.400000,1.1110E-006,1617.400000,1.0000E000
1617.600000,1.1190E-006,1617.600000,1.1190E-006,1617.600000,1.0000E000
1617.800000,1.0880E-006,1617.800000,1.0880E-006,1617.800000,1.0000E000
1618.000000,1.0920E-006,1618.000000,1.0920E-006,1618.000000,1.0000E000
1618.200000,1.0620E-006,1618.200000,1.0620E-006,1618.200000,1.0000E000
1618.400000,1.1030E-006,1618.400000,1.1030E-006,1618.400000,1.0000E000
1618.600000,1.0340E-006,1618.600000,1.0340E-006,1618.600000,1.0000E000
