File,WaveData20170718_026.csv,
Date/Time,17-07-18/03:28,

Trace,A
Center Wavelength,1610,nm
Span Wavelength,100,nm
Start Wavelength,1560,nm
Stop Wavelength,1660,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.05,nm
Actual Resolution,0.048,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,5,
Smooth,3,pt
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1560,nm
Stop,1660,nm
Trace,B
Center Wavelength,1610,nm
Span Wavelength,100,nm
Start Wavelength,1560,nm
Stop Wavelength,1660,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.05,nm
Actual Resolution,0.048,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,5,
Smooth,3,pt
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1560,nm
Stop,1660,nm
Trace,C
Center Wavelength,1610,nm
Span Wavelength,100,nm
Start Wavelength,1560,nm
Stop Wavelength,1660,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.05,nm
Actual Resolution,0.048,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,5,
Smooth,3,pt
Sampling Points,501,pt
Trace Type,Calculate,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1560,nm
Stop,1660,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C)
1584.600000,1.5070E-006,1584.600000,1.5070E-006,1584.600000,1.0000E000
1584.800000,1.4800E-006,1584.800000,1.4800E-006,1584.800000,1.0000E000
1585.000000,1.5070E-006,1585.000000,1.5070E-006,1585.000000,1.0000E000
1585.200000,1.5190E-006,1585.200000,1.5190E-006,1585.200000,1.0000E000
1585.400000,1.5190E-006,1585.400000,1.5190E-006,1585.400000,1.0000E000
1585.600000,1.5250E-006,1585.600000,1.5250E-006,1585.600000,1.0000E000
1585.800000,1.5380E-006,1585.800000,1.5380E-006,1585.800000,1.0000E000
1586.000000,1.5610E-006,1586.000000,1.5610E-006,1586.000000,1.0000E000
1586.200000,1.5870E-006,1586.200000,1.5870E-006,1586.200000,1.0000E000
1586.400000,1.5080E-006,1586.400000,1.5080E-006,1586.400000,1.0000E000
1586.600000,1.5640E-006,1586.600000,1.5640E-006,1586.600000,1.0000E000
1586.800000,1.5830E-006,1586.800000,1.5830E-006,1586.800000,1.0000E000
1587.000000,1.6160E-006,1587.000000,1.6160E-006,1587.000000,1.0000E000
1587.200000,1.5680E-006,1587.200000,1.5680E-006,1587.200000,1.0000E000
1587.400000,1.5740E-006,1587.400000,1.5740E-006,1587.400000,1.0000E000
1587.600000,1.5740E-006,1587.600000,1.5740E-006,1587.600000,1.0000E000
1587.800000,1.5650E-006,1587.800000,1.5650E-006,1587.800000,1.0000E000
1588.000000,1.5980E-006,1588.000000,1.5980E-006,1588.000000,1.0000E000
1588.200000,1.6270E-006,1588.200000,1.6270E-006,1588.200000,1.0000E000
1588.400000,1.5870E-006,1588.400000,1.5870E-006,1588.400000,1.0000E000
1588.600000,1.5980E-006,1588.600000,1.5980E-006,1588.600000,1.0000E000
1588.800000,1.5900E-006,1588.800000,1.5900E-006,1588.800000,1.0000E000
1589.000000,1.5890E-006,1589.000000,1.5890E-006,1589.000000,1.0000E000
1589.200000,1.5820E-006,1589.200000,1.5820E-006,1589.200000,1.0000E000
1589.400000,1.5790E-006,1589.400000,1.5790E-006,1589.400000,1.0000E000
1589.600000,1.6160E-006,1589.600000,1.6160E-006,1589.600000,1.0000E000
1589.800000,1.6000E-006,1589.800000,1.6000E-006,1589.800000,1.0000E000
1590.000000,1.6260E-006,1590.000000,1.6260E-006,1590.000000,1.0000E000
1590.200000,1.5760E-006,1590.200000,1.5760E-006,1590.200000,1.0000E000
1590.400000,1.5940E-006,1590.400000,1.5940E-006,1590.400000,1.0000E000
1590.600000,1.5900E-006,1590.600000,1.5900E-006,1590.600000,1.0000E000
1590.800000,1.5650E-006,1590.800000,1.5650E-006,1590.800000,1.0000E000
1591.000000,1.5360E-006,1591.000000,1.5360E-006,1591.000000,1.0000E000
1591.200000,1.5280E-006,1591.200000,1.5280E-006,1591.200000,1.0000E000
1591.400000,1.5230E-006,1591.400000,1.5230E-006,1591.400000,1.0000E000
1591.600000,1.5410E-006,1591.600000,1.5410E-006,1591.600000,1.0000E000
1591.800000,1.5280E-006,1591.800000,1.5280E-006,1591.800000,1.0000E000
1592.000000,1.5250E-006,1592.000000,1.5250E-006,1592.000000,1.0000E000
1592.200000,1.5410E-006,1592.200000,1.5410E-006,1592.200000,1.0000E000
1592.400000,1.5250E-006,1592.400000,1.5250E-006,1592.400000,1.0000E000
1592.600000,1.5000E-006,1592.600000,1.5000E-006,1592.600000,1.0000E000
1592.800000,1.4760E-006,1592.800000,1.4760E-006,1592.800000,1.0000E000
1593.000000,1.4890E-006,1593.000000,1.4890E-006,1593.000000,1.0000E000
1593.200000,1.4870E-006,1593.200000,1.4870E-006,1593.200000,1.0000E000
1593.400000,1.4100E-006,1593.400000,1.4100E-006,1593.400000,1.0000E000
1593.600000,1.4210E-006,1593.600000,1.4210E-006,1593.600000,1.0000E000
1593.800000,1.3940E-006,1593.800000,1.3940E-006,1593.800000,1.0000E000
1594.000000,1.3820E-006,1594.000000,1.3820E-006,1594.000000,1.0000E000
1594.200000,1.3530E-006,1594.200000,1.3530E-006,1594.200000,1.0000E000
1594.400000,1.3450E-006,1594.400000,1.3450E-006,1594.400000,1.0000E000
1594.600000,1.2880E-006,1594.600000,1.2880E-006,1594.600000,1.0000E000
1594.800000,1.3030E-006,1594.800000,1.3030E-006,1594.800000,1.0000E000
1595.000000,1.1640E-006,1595.000000,1.1640E-006,1595.000000,1.0000E000
1595.200000,1.1530E-006,1595.200000,1.1530E-006,1595.200000,1.0000E000
1595.400000,1.1360E-006,1595.400000,1.1360E-006,1595.400000,1.0000E000
1595.600000,1.0900E-006,1595.600000,1.0900E-006,1595.600000,1.0000E000
1595.800000,9.7280E-007,1595.800000,9.7280E-007,1595.800000,1.0000E000
1596.000000,9.3620E-007,1596.000000,9.3620E-007,1596.000000,1.0000E000
1596.200000,9.8970E-007,1596.200000,9.8970E-007,1596.200000,1.0000E000
1596.400000,1.2450E-006,1596.400000,1.2450E-006,1596.400000,1.0000E000
1596.600000,1.9140E-006,1596.600000,1.9140E-006,1596.600000,1.0000E000
1596.800000,4.4870E-006,1596.800000,4.4870E-006,1596.800000,1.0000E000
1597.000000,1.4220E-005,1597.000000,1.4220E-005,1597.000000,1.0000E000
1597.200000,9.6950E-005,1597.200000,9.6950E-005,1597.200000,1.0000E000
1597.400000,1.0580E-003,1597.400000,1.0580E-003,1597.400000,1.0000E000
1597.600000,1.2130E-002,1597.600000,1.2130E-002,1597.600000,1.0000E000
1597.800000,4.0150E-002,1597.800000,4.0150E-002,1597.800000,1.0000E000
1598.000000,4.0300E-002,1598.000000,4.0300E-002,1598.000000,1.0000E000
1598.200000,2.9900E-002,1598.200000,2.9900E-002,1598.200000,1.0000E000
1598.400000,1.2710E-002,1598.400000,1.2710E-002,1598.400000,1.0000E000
1598.600000,3.4980E-003,1598.600000,3.4980E-003,1598.600000,1.0000E000
1598.800000,7.8750E-004,1598.800000,7.8750E-004,1598.800000,1.0000E000
1599.000000,1.9910E-004,1599.000000,1.9910E-004,1599.000000,1.0000E000
1599.200000,6.2140E-005,1599.200000,6.2140E-005,1599.200000,1.0000E000
1599.400000,3.2600E-005,1599.400000,3.2600E-005,1599.400000,1.0000E000
1599.600000,1.5010E-005,1599.600000,1.5010E-005,1599.600000,1.0000E000
1599.800000,7.6780E-006,1599.800000,7.6780E-006,1599.800000,1.0000E000
1600.000000,5.7830E-006,1600.000000,5.7830E-006,1600.000000,1.0000E000
1600.200000,4.5380E-006,1600.200000,4.5380E-006,1600.200000,1.0000E000
1600.400000,3.6980E-006,1600.400000,3.6980E-006,1600.400000,1.0000E000
1600.600000,3.3170E-006,1600.600000,3.3170E-006,1600.600000,1.0000E000
1600.800000,3.1730E-006,1600.800000,3.1730E-006,1600.800000,1.0000E000
1601.000000,3.0200E-006,1601.000000,3.0200E-006,1601.000000,1.0000E000
1601.200000,2.8700E-006,1601.200000,2.8700E-006,1601.200000,1.0000E000
1601.400000,2.6630E-006,1601.400000,2.6630E-006,1601.400000,1.0000E000
1601.600000,2.4680E-006,1601.600000,2.4680E-006,1601.600000,1.0000E000
1601.800000,2.3520E-006,1601.800000,2.3520E-006,1601.800000,1.0000E000
1602.000000,2.2750E-006,1602.000000,2.2750E-006,1602.000000,1.0000E000
1602.200000,2.2560E-006,1602.200000,2.2560E-006,1602.200000,1.0000E000
1602.400000,2.2380E-006,1602.400000,2.2380E-006,1602.400000,1.0000E000
1602.600000,2.2740E-006,1602.600000,2.2740E-006,1602.600000,1.0000E000
1602.800000,2.2670E-006,1602.800000,2.2670E-006,1602.800000,1.0000E000
1603.000000,2.2150E-006,1603.000000,2.2150E-006,1603.000000,1.0000E000
1603.200000,2.1720E-006,1603.200000,2.1720E-006,1603.200000,1.0000E000
1603.400000,2.2190E-006,1603.400000,2.2190E-006,1603.400000,1.0000E000
1603.600000,2.1080E-006,1603.600000,2.1080E-006,1603.600000,1.0000E000
1603.800000,2.0770E-006,1603.800000,2.0770E-006,1603.800000,1.0000E000
1604.000000,2.1180E-006,1604.000000,2.1180E-006,1604.000000,1.0000E000
1604.200000,2.0590E-006,1604.200000,2.0590E-006,1604.200000,1.0000E000
1604.400000,2.0400E-006,1604.400000,2.0400E-006,1604.400000,1.0000E000
1604.600000,2.0620E-006,1604.600000,2.0620E-006,1604.600000,1.0000E000
1604.800000,2.0440E-006,1604.800000,2.0440E-006,1604.800000,1.0000E000
1605.000000,1.9700E-006,1605.000000,1.9700E-006,1605.000000,1.0000E000
1605.200000,2.0030E-006,1605.200000,2.0030E-006,1605.200000,1.0000E000
1605.400000,1.9590E-006,1605.400000,1.9590E-006,1605.400000,1.0000E000
1605.600000,1.9560E-006,1605.600000,1.9560E-006,1605.600000,1.0000E000
1605.800000,1.9440E-006,1605.800000,1.9440E-006,1605.800000,1.0000E000
1606.000000,1.9210E-006,1606.000000,1.9210E-006,1606.000000,1.0000E000
1606.200000,1.9040E-006,1606.200000,1.9040E-006,1606.200000,1.0000E000
1606.400000,1.8980E-006,1606.400000,1.8980E-006,1606.400000,1.0000E000
1606.600000,1.8870E-006,1606.600000,1.8870E-006,1606.600000,1.0000E000
1606.800000,1.8750E-006,1606.800000,1.8750E-006,1606.800000,1.0000E000
1607.000000,1.8860E-006,1607.000000,1.8860E-006,1607.000000,1.0000E000
1607.200000,1.8790E-006,1607.200000,1.8790E-006,1607.200000,1.0000E000
1607.400000,1.8580E-006,1607.400000,1.8580E-006,1607.400000,1.0000E000
1607.600000,1.8310E-006,1607.600000,1.8310E-006,1607.600000,1.0000E000
1607.800000,1.7740E-006,1607.800000,1.7740E-006,1607.800000,1.0000E000
1608.000000,1.7540E-006,1608.000000,1.7540E-006,1608.000000,1.0000E000
1608.200000,1.7750E-006,1608.200000,1.7750E-006,1608.200000,1.0000E000
1608.400000,1.7760E-006,1608.400000,1.7760E-006,1608.400000,1.0000E000
1608.600000,1.7710E-006,1608.600000,1.7710E-006,1608.600000,1.0000E000
1608.800000,1.7390E-006,1608.800000,1.7390E-006,1608.800000,1.0000E000
1609.000000,1.7610E-006,1609.000000,1.7610E-006,1609.000000,1.0000E000
1609.200000,1.7490E-006,1609.200000,1.7490E-006,1609.200000,1.0000E000
1609.400000,1.7100E-006,1609.400000,1.7100E-006,1609.400000,1.0000E000
1609.600000,1.6600E-006,1609.600000,1.6600E-006,1609.600000,1.0000E000
1609.800000,1.6820E-006,1609.800000,1.6820E-006,1609.800000,1.0000E000
1610.000000,1.6710E-006,1610.000000,1.6710E-006,1610.000000,1.0000E000
1610.200000,1.6440E-006,1610.200000,1.6440E-006,1610.200000,1.0000E000
1610.400000,1.6400E-006,1610.400000,1.6400E-006,1610.400000,1.0000E000
1610.600000,1.6540E-006,1610.600000,1.6540E-006,1610.600000,1.0000E000
1610.800000,1.5530E-006,1610.800000,1.5530E-006,1610.800000,1.0000E000
1611.000000,1.5840E-006,1611.000000,1.5840E-006,1611.000000,1.0000E000
1611.200000,1.5590E-006,1611.200000,1.5590E-006,1611.200000,1.0000E000
1611.400000,1.5620E-006,1611.400000,1.5620E-006,1611.400000,1.0000E000
1611.600000,1.5060E-006,1611.600000,1.5060E-006,1611.600000,1.0000E000
1611.800000,1.4970E-006,1611.800000,1.4970E-006,1611.800000,1.0000E000
1612.000000,1.4560E-006,1612.000000,1.4560E-006,1612.000000,1.0000E000
1612.200000,1.4500E-006,1612.200000,1.4500E-006,1612.200000,1.0000E000
1612.400000,1.4090E-006,1612.400000,1.4090E-006,1612.400000,1.0000E000
1612.600000,1.4250E-006,1612.600000,1.4250E-006,1612.600000,1.0000E000
1612.800000,1.3310E-006,1612.800000,1.3310E-006,1612.800000,1.0000E000
1613.000000,1.3110E-006,1613.000000,1.3110E-006,1613.000000,1.0000E000
1613.200000,1.3120E-006,1613.200000,1.3120E-006,1613.200000,1.0000E000
1613.400000,1.2620E-006,1613.400000,1.2620E-006,1613.400000,1.0000E000
1613.600000,1.2190E-006,1613.600000,1.2190E-006,1613.600000,1.0000E000
1613.800000,1.1770E-006,1613.800000,1.1770E-006,1613.800000,1.0000E000
1614.000000,1.1450E-006,1614.000000,1.1450E-006,1614.000000,1.0000E000
1614.200000,1.0750E-006,1614.200000,1.0750E-006,1614.200000,1.0000E000
1614.400000,1.0790E-006,1614.400000,1.0790E-006,1614.400000,1.0000E000
1614.600000,1.0490E-006,1614.600000,1.0490E-006,1614.600000,1.0000E000
1614.800000,1.0030E-006,1614.800000,1.0030E-006,1614.800000,1.0000E000
1615.000000,9.5570E-007,1615.000000,9.5570E-007,1615.000000,1.0000E000
1615.200000,9.3150E-007,1615.200000,9.3150E-007,1615.200000,1.0000E000
1615.400000,8.9150E-007,1615.400000,8.9150E-007,1615.400000,1.0000E000
1615.600000,7.9890E-007,1615.600000,7.9890E-007,1615.600000,1.0000E000
1615.800000,7.7570E-007,1615.800000,7.7570E-007,1615.800000,1.0000E000
1616.000000,7.2530E-007,1616.000000,7.2530E-007,1616.000000,1.0000E000
1616.200000,7.0350E-007,1616.200000,7.0350E-007,1616.200000,1.0000E000
1616.400000,6.6090E-007,1616.400000,6.6090E-007,1616.400000,1.0000E000
1616.600000,5.9790E-007,1616.600000,5.9790E-007,1616.600000,1.0000E000
1616.800000,5.6870E-007,1616.800000,5.6870E-007,1616.800000,1.0000E000
1617.000000,5.1050E-007,1617.000000,5.1050E-007,1617.000000,1.0000E000
1617.200000,4.9060E-007,1617.200000,4.9060E-007,1617.200000,1.0000E000
1617.400000,4.2370E-007,1617.400000,4.2370E-007,1617.400000,1.0000E000
1617.600000,4.1300E-007,1617.600000,4.1300E-007,1617.600000,1.0000E000
1617.800000,3.6050E-007,1617.800000,3.6050E-007,1617.800000,1.0000E000
1618.000000,2.8980E-007,1618.000000,2.8980E-007,1618.000000,1.0000E000
1618.200000,3.0130E-007,1618.200000,3.0130E-007,1618.200000,1.0000E000
1618.400000,2.7990E-007,1618.400000,2.7990E-007,1618.400000,1.0000E000
1618.600000,2.1150E-007,1618.600000,2.1150E-007,1618.600000,1.0000E000
