File,WaveData20170718_015.csv,
Date/Time,17-07-18/03:05,

Trace,A
Center Wavelength,1610,nm
Span Wavelength,100,nm
Start Wavelength,1560,nm
Stop Wavelength,1660,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.05,nm
Actual Resolution,0.048,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,5,
Smooth,3,pt
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1560,nm
Stop,1660,nm
Trace,B
Center Wavelength,1610,nm
Span Wavelength,100,nm
Start Wavelength,1560,nm
Stop Wavelength,1660,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.05,nm
Actual Resolution,0.048,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,5,
Smooth,3,pt
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1560,nm
Stop,1660,nm
Trace,C
Center Wavelength,1610,nm
Span Wavelength,100,nm
Start Wavelength,1560,nm
Stop Wavelength,1660,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.05,nm
Actual Resolution,0.048,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,5,
Smooth,3,pt
Sampling Points,501,pt
Trace Type,Calculate,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1560,nm
Stop,1660,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C)
1564.600000,1.0800E-007,1564.600000,1.0800E-007,1564.600000,1.0000E000
1564.800000,8.6870E-008,1564.800000,8.6870E-008,1564.800000,1.0000E000
1565.000000,9.3020E-008,1565.000000,9.3020E-008,1565.000000,1.0000E000
1565.200000,7.0940E-008,1565.200000,7.0940E-008,1565.200000,1.0000E000
1565.400000,6.9220E-008,1565.400000,6.9220E-008,1565.400000,1.0000E000
1565.600000,4.8990E-008,1565.600000,4.8990E-008,1565.600000,1.0000E000
1565.800000,7.1770E-008,1565.800000,7.1770E-008,1565.800000,1.0000E000
1566.000000,4.7950E-008,1566.000000,4.7950E-008,1566.000000,1.0000E000
1566.200000,6.1300E-008,1566.200000,6.1300E-008,1566.200000,1.0000E000
1566.400000,4.0090E-008,1566.400000,4.0090E-008,1566.400000,1.0000E000
1566.600000,5.3790E-008,1566.600000,5.3790E-008,1566.600000,1.0000E000
1566.800000,5.4570E-008,1566.800000,5.4570E-008,1566.800000,1.0000E000
1567.000000,7.0840E-008,1567.000000,7.0840E-008,1567.000000,1.0000E000
1567.200000,5.2460E-008,1567.200000,5.2460E-008,1567.200000,1.0000E000
1567.400000,6.7610E-008,1567.400000,6.7610E-008,1567.400000,1.0000E000
1567.600000,7.8040E-008,1567.600000,7.8040E-008,1567.600000,1.0000E000
1567.800000,8.3830E-008,1567.800000,8.3830E-008,1567.800000,1.0000E000
1568.000000,9.1190E-008,1568.000000,9.1190E-008,1568.000000,1.0000E000
1568.200000,9.7840E-008,1568.200000,9.7840E-008,1568.200000,1.0000E000
1568.400000,1.0710E-007,1568.400000,1.0710E-007,1568.400000,1.0000E000
1568.600000,1.2640E-007,1568.600000,1.2640E-007,1568.600000,1.0000E000
1568.800000,1.5090E-007,1568.800000,1.5090E-007,1568.800000,1.0000E000
1569.000000,1.6170E-007,1569.000000,1.6170E-007,1569.000000,1.0000E000
1569.200000,1.8690E-007,1569.200000,1.8690E-007,1569.200000,1.0000E000
1569.400000,1.6630E-007,1569.400000,1.6630E-007,1569.400000,1.0000E000
1569.600000,2.2310E-007,1569.600000,2.2310E-007,1569.600000,1.0000E000
1569.800000,2.6300E-007,1569.800000,2.6300E-007,1569.800000,1.0000E000
1570.000000,2.5610E-007,1570.000000,2.5610E-007,1570.000000,1.0000E000
1570.200000,2.9530E-007,1570.200000,2.9530E-007,1570.200000,1.0000E000
1570.400000,3.4450E-007,1570.400000,3.4450E-007,1570.400000,1.0000E000
1570.600000,4.0270E-007,1570.600000,4.0270E-007,1570.600000,1.0000E000
1570.800000,4.2260E-007,1570.800000,4.2260E-007,1570.800000,1.0000E000
1571.000000,4.7190E-007,1571.000000,4.7190E-007,1571.000000,1.0000E000
1571.200000,5.1570E-007,1571.200000,5.1570E-007,1571.200000,1.0000E000
1571.400000,5.6570E-007,1571.400000,5.6570E-007,1571.400000,1.0000E000
1571.600000,5.8200E-007,1571.600000,5.8200E-007,1571.600000,1.0000E000
1571.800000,6.0990E-007,1571.800000,6.0990E-007,1571.800000,1.0000E000
1572.000000,7.0250E-007,1572.000000,7.0250E-007,1572.000000,1.0000E000
1572.200000,6.9300E-007,1572.200000,6.9300E-007,1572.200000,1.0000E000
1572.400000,7.6610E-007,1572.400000,7.6610E-007,1572.400000,1.0000E000
1572.600000,7.8210E-007,1572.600000,7.8210E-007,1572.600000,1.0000E000
1572.800000,8.3200E-007,1572.800000,8.3200E-007,1572.800000,1.0000E000
1573.000000,9.0480E-007,1573.000000,9.0480E-007,1573.000000,1.0000E000
1573.200000,9.4460E-007,1573.200000,9.4460E-007,1573.200000,1.0000E000
1573.400000,9.9550E-007,1573.400000,9.9550E-007,1573.400000,1.0000E000
1573.600000,1.0240E-006,1573.600000,1.0240E-006,1573.600000,1.0000E000
1573.800000,1.0340E-006,1573.800000,1.0340E-006,1573.800000,1.0000E000
1574.000000,1.0800E-006,1574.000000,1.0800E-006,1574.000000,1.0000E000
1574.200000,1.1590E-006,1574.200000,1.1590E-006,1574.200000,1.0000E000
1574.400000,1.1700E-006,1574.400000,1.1700E-006,1574.400000,1.0000E000
1574.600000,1.2020E-006,1574.600000,1.2020E-006,1574.600000,1.0000E000
1574.800000,1.2610E-006,1574.800000,1.2610E-006,1574.800000,1.0000E000
1575.000000,1.2410E-006,1575.000000,1.2410E-006,1575.000000,1.0000E000
1575.200000,1.3090E-006,1575.200000,1.3090E-006,1575.200000,1.0000E000
1575.400000,1.3260E-006,1575.400000,1.3260E-006,1575.400000,1.0000E000
1575.600000,1.3520E-006,1575.600000,1.3520E-006,1575.600000,1.0000E000
1575.800000,1.3400E-006,1575.800000,1.3400E-006,1575.800000,1.0000E000
1576.000000,1.3820E-006,1576.000000,1.3820E-006,1576.000000,1.0000E000
1576.200000,1.4500E-006,1576.200000,1.4500E-006,1576.200000,1.0000E000
1576.400000,1.4600E-006,1576.400000,1.4600E-006,1576.400000,1.0000E000
1576.600000,1.4500E-006,1576.600000,1.4500E-006,1576.600000,1.0000E000
1576.800000,1.5100E-006,1576.800000,1.5100E-006,1576.800000,1.0000E000
1577.000000,1.5060E-006,1577.000000,1.5060E-006,1577.000000,1.0000E000
1577.200000,1.5180E-006,1577.200000,1.5180E-006,1577.200000,1.0000E000
1577.400000,1.5540E-006,1577.400000,1.5540E-006,1577.400000,1.0000E000
1577.600000,1.5670E-006,1577.600000,1.5670E-006,1577.600000,1.0000E000
1577.800000,1.5870E-006,1577.800000,1.5870E-006,1577.800000,1.0000E000
1578.000000,1.5620E-006,1578.000000,1.5620E-006,1578.000000,1.0000E000
1578.200000,1.6020E-006,1578.200000,1.6020E-006,1578.200000,1.0000E000
1578.400000,1.5980E-006,1578.400000,1.5980E-006,1578.400000,1.0000E000
1578.600000,1.6280E-006,1578.600000,1.6280E-006,1578.600000,1.0000E000
1578.800000,1.6160E-006,1578.800000,1.6160E-006,1578.800000,1.0000E000
1579.000000,1.6170E-006,1579.000000,1.6170E-006,1579.000000,1.0000E000
1579.200000,1.6330E-006,1579.200000,1.6330E-006,1579.200000,1.0000E000
1579.400000,1.6500E-006,1579.400000,1.6500E-006,1579.400000,1.0000E000
1579.600000,1.6610E-006,1579.600000,1.6610E-006,1579.600000,1.0000E000
1579.800000,1.6290E-006,1579.800000,1.6290E-006,1579.800000,1.0000E000
1580.000000,1.6690E-006,1580.000000,1.6690E-006,1580.000000,1.0000E000
1580.200000,1.6370E-006,1580.200000,1.6370E-006,1580.200000,1.0000E000
1580.400000,1.6080E-006,1580.400000,1.6080E-006,1580.400000,1.0000E000
1580.600000,1.6350E-006,1580.600000,1.6350E-006,1580.600000,1.0000E000
1580.800000,1.6460E-006,1580.800000,1.6460E-006,1580.800000,1.0000E000
1581.000000,1.6750E-006,1581.000000,1.6750E-006,1581.000000,1.0000E000
1581.200000,1.6470E-006,1581.200000,1.6470E-006,1581.200000,1.0000E000
1581.400000,1.6550E-006,1581.400000,1.6550E-006,1581.400000,1.0000E000
1581.600000,1.6590E-006,1581.600000,1.6590E-006,1581.600000,1.0000E000
1581.800000,1.6350E-006,1581.800000,1.6350E-006,1581.800000,1.0000E000
1582.000000,1.6430E-006,1582.000000,1.6430E-006,1582.000000,1.0000E000
1582.200000,1.6270E-006,1582.200000,1.6270E-006,1582.200000,1.0000E000
1582.400000,1.6130E-006,1582.400000,1.6130E-006,1582.400000,1.0000E000
1582.600000,1.6010E-006,1582.600000,1.6010E-006,1582.600000,1.0000E000
1582.800000,1.5690E-006,1582.800000,1.5690E-006,1582.800000,1.0000E000
1583.000000,1.5770E-006,1583.000000,1.5770E-006,1583.000000,1.0000E000
1583.200000,1.5060E-006,1583.200000,1.5060E-006,1583.200000,1.0000E000
1583.400000,1.5270E-006,1583.400000,1.5270E-006,1583.400000,1.0000E000
1583.600000,1.5070E-006,1583.600000,1.5070E-006,1583.600000,1.0000E000
1583.800000,1.5210E-006,1583.800000,1.5210E-006,1583.800000,1.0000E000
1584.000000,1.5180E-006,1584.000000,1.5180E-006,1584.000000,1.0000E000
1584.200000,1.4710E-006,1584.200000,1.4710E-006,1584.200000,1.0000E000
1584.400000,1.4980E-006,1584.400000,1.4980E-006,1584.400000,1.0000E000
1584.600000,1.4880E-006,1584.600000,1.4880E-006,1584.600000,1.0000E000
1584.800000,1.4610E-006,1584.800000,1.4610E-006,1584.800000,1.0000E000
1585.000000,1.4530E-006,1585.000000,1.4530E-006,1585.000000,1.0000E000
1585.200000,1.4060E-006,1585.200000,1.4060E-006,1585.200000,1.0000E000
1585.400000,1.3350E-006,1585.400000,1.3350E-006,1585.400000,1.0000E000
1585.600000,1.3270E-006,1585.600000,1.3270E-006,1585.600000,1.0000E000
1585.800000,1.2970E-006,1585.800000,1.2970E-006,1585.800000,1.0000E000
1586.000000,1.2700E-006,1586.000000,1.2700E-006,1586.000000,1.0000E000
1586.200000,1.2350E-006,1586.200000,1.2350E-006,1586.200000,1.0000E000
1586.400000,1.2270E-006,1586.400000,1.2270E-006,1586.400000,1.0000E000
1586.600000,1.2110E-006,1586.600000,1.2110E-006,1586.600000,1.0000E000
1586.800000,1.1250E-006,1586.800000,1.1250E-006,1586.800000,1.0000E000
1587.000000,1.1270E-006,1587.000000,1.1270E-006,1587.000000,1.0000E000
1587.200000,1.0420E-006,1587.200000,1.0420E-006,1587.200000,1.0000E000
1587.400000,1.0140E-006,1587.400000,1.0140E-006,1587.400000,1.0000E000
1587.600000,9.8620E-007,1587.600000,9.8620E-007,1587.600000,1.0000E000
1587.800000,1.0690E-006,1587.800000,1.0690E-006,1587.800000,1.0000E000
1588.000000,1.0440E-006,1588.000000,1.0440E-006,1588.000000,1.0000E000
1588.200000,1.0100E-006,1588.200000,1.0100E-006,1588.200000,1.0000E000
1588.400000,9.4970E-007,1588.400000,9.4970E-007,1588.400000,1.0000E000
1588.600000,8.6750E-007,1588.600000,8.6750E-007,1588.600000,1.0000E000
1588.800000,8.6430E-007,1588.800000,8.6430E-007,1588.800000,1.0000E000
1589.000000,9.6540E-007,1589.000000,9.6540E-007,1589.000000,1.0000E000
1589.200000,1.4050E-006,1589.200000,1.4050E-006,1589.200000,1.0000E000
1589.400000,2.9570E-006,1589.400000,2.9570E-006,1589.400000,1.0000E000
1589.600000,4.9650E-006,1589.600000,4.9650E-006,1589.600000,1.0000E000
1589.800000,1.2140E-005,1589.800000,1.2140E-005,1589.800000,1.0000E000
1590.000000,7.7330E-005,1590.000000,7.7330E-005,1590.000000,1.0000E000
1590.200000,3.7610E-004,1590.200000,3.7610E-004,1590.200000,1.0000E000
1590.400000,9.7800E-003,1590.400000,9.7800E-003,1590.400000,1.0000E000
1590.600000,1.8210E-002,1590.600000,1.8210E-002,1590.600000,1.0000E000
1590.800000,2.9870E-002,1590.800000,2.9870E-002,1590.800000,1.0000E000
1591.000000,4.0330E-002,1591.000000,4.0330E-002,1591.000000,1.0000E000
1591.200000,1.5170E-002,1591.200000,1.5170E-002,1591.200000,1.0000E000
1591.400000,3.0100E-003,1591.400000,3.0100E-003,1591.400000,1.0000E000
1591.600000,5.1420E-004,1591.600000,5.1420E-004,1591.600000,1.0000E000
1591.800000,1.9060E-004,1591.800000,1.9060E-004,1591.800000,1.0000E000
1592.000000,5.8860E-003,1592.000000,5.8860E-003,1592.000000,1.0000E000
1592.200000,4.6610E-003,1592.200000,4.6610E-003,1592.200000,1.0000E000
1592.400000,1.6530E-004,1592.400000,1.6530E-004,1592.400000,1.0000E000
1592.600000,5.6500E-005,1592.600000,5.6500E-005,1592.600000,1.0000E000
1592.800000,1.7120E-005,1592.800000,1.7120E-005,1592.800000,1.0000E000
1593.000000,8.7250E-006,1593.000000,8.7250E-006,1593.000000,1.0000E000
1593.200000,5.9530E-006,1593.200000,5.9530E-006,1593.200000,1.0000E000
1593.400000,5.3290E-006,1593.400000,5.3290E-006,1593.400000,1.0000E000
1593.600000,4.6090E-006,1593.600000,4.6090E-006,1593.600000,1.0000E000
1593.800000,4.0730E-006,1593.800000,4.0730E-006,1593.800000,1.0000E000
1594.000000,3.6740E-006,1594.000000,3.6740E-006,1594.000000,1.0000E000
1594.200000,3.3420E-006,1594.200000,3.3420E-006,1594.200000,1.0000E000
1594.400000,3.2100E-006,1594.400000,3.2100E-006,1594.400000,1.0000E000
1594.600000,3.1510E-006,1594.600000,3.1510E-006,1594.600000,1.0000E000
1594.800000,3.0820E-006,1594.800000,3.0820E-006,1594.800000,1.0000E000
1595.000000,3.0260E-006,1595.000000,3.0260E-006,1595.000000,1.0000E000
1595.200000,2.9930E-006,1595.200000,2.9930E-006,1595.200000,1.0000E000
1595.400000,2.9250E-006,1595.400000,2.9250E-006,1595.400000,1.0000E000
1595.600000,2.8010E-006,1595.600000,2.8010E-006,1595.600000,1.0000E000
1595.800000,2.7490E-006,1595.800000,2.7490E-006,1595.800000,1.0000E000
1596.000000,2.7800E-006,1596.000000,2.7800E-006,1596.000000,1.0000E000
1596.200000,2.7310E-006,1596.200000,2.7310E-006,1596.200000,1.0000E000
1596.400000,2.6880E-006,1596.400000,2.6880E-006,1596.400000,1.0000E000
1596.600000,2.6360E-006,1596.600000,2.6360E-006,1596.600000,1.0000E000
1596.800000,2.6140E-006,1596.800000,2.6140E-006,1596.800000,1.0000E000
1597.000000,2.6720E-006,1597.000000,2.6720E-006,1597.000000,1.0000E000
1597.200000,2.6340E-006,1597.200000,2.6340E-006,1597.200000,1.0000E000
1597.400000,2.5160E-006,1597.400000,2.5160E-006,1597.400000,1.0000E000
1597.600000,2.5470E-006,1597.600000,2.5470E-006,1597.600000,1.0000E000
1597.800000,2.5610E-006,1597.800000,2.5610E-006,1597.800000,1.0000E000
1598.000000,2.5550E-006,1598.000000,2.5550E-006,1598.000000,1.0000E000
1598.200000,2.5610E-006,1598.200000,2.5610E-006,1598.200000,1.0000E000
1598.400000,2.5430E-006,1598.400000,2.5430E-006,1598.400000,1.0000E000
1598.600000,2.5310E-006,1598.600000,2.5310E-006,1598.600000,1.0000E000
1598.800000,2.5600E-006,1598.800000,2.5600E-006,1598.800000,1.0000E000
1599.000000,2.4340E-006,1599.000000,2.4340E-006,1599.000000,1.0000E000
1599.200000,2.5030E-006,1599.200000,2.5030E-006,1599.200000,1.0000E000
1599.400000,2.4440E-006,1599.400000,2.4440E-006,1599.400000,1.0000E000
1599.600000,2.4500E-006,1599.600000,2.4500E-006,1599.600000,1.0000E000
1599.800000,2.4870E-006,1599.800000,2.4870E-006,1599.800000,1.0000E000
1600.000000,2.4400E-006,1600.000000,2.4400E-006,1600.000000,1.0000E000
1600.200000,2.4200E-006,1600.200000,2.4200E-006,1600.200000,1.0000E000
1600.400000,2.4310E-006,1600.400000,2.4310E-006,1600.400000,1.0000E000
1600.600000,2.4340E-006,1600.600000,2.4340E-006,1600.600000,1.0000E000
1600.800000,2.4670E-006,1600.800000,2.4670E-006,1600.800000,1.0000E000
1601.000000,2.4240E-006,1601.000000,2.4240E-006,1601.000000,1.0000E000
1601.200000,2.4070E-006,1601.200000,2.4070E-006,1601.200000,1.0000E000
1601.400000,2.4150E-006,1601.400000,2.4150E-006,1601.400000,1.0000E000
1601.600000,2.3830E-006,1601.600000,2.3830E-006,1601.600000,1.0000E000
1601.800000,2.3850E-006,1601.800000,2.3850E-006,1601.800000,1.0000E000
1602.000000,2.4330E-006,1602.000000,2.4330E-006,1602.000000,1.0000E000
1602.200000,2.4700E-006,1602.200000,2.4700E-006,1602.200000,1.0000E000
1602.400000,2.4000E-006,1602.400000,2.4000E-006,1602.400000,1.0000E000
1602.600000,2.3930E-006,1602.600000,2.3930E-006,1602.600000,1.0000E000
1602.800000,2.3880E-006,1602.800000,2.3880E-006,1602.800000,1.0000E000
1603.000000,2.3590E-006,1603.000000,2.3590E-006,1603.000000,1.0000E000
1603.200000,2.3560E-006,1603.200000,2.3560E-006,1603.200000,1.0000E000
1603.400000,2.3770E-006,1603.400000,2.3770E-006,1603.400000,1.0000E000
1603.600000,2.3890E-006,1603.600000,2.3890E-006,1603.600000,1.0000E000
1603.800000,2.3310E-006,1603.800000,2.3310E-006,1603.800000,1.0000E000
1604.000000,2.3820E-006,1604.000000,2.3820E-006,1604.000000,1.0000E000
1604.200000,2.3600E-006,1604.200000,2.3600E-006,1604.200000,1.0000E000
1604.400000,2.3460E-006,1604.400000,2.3460E-006,1604.400000,1.0000E000
1604.600000,2.3760E-006,1604.600000,2.3760E-006,1604.600000,1.0000E000
1604.800000,2.4080E-006,1604.800000,2.4080E-006,1604.800000,1.0000E000
1605.000000,2.3940E-006,1605.000000,2.3940E-006,1605.000000,1.0000E000
1605.200000,2.3970E-006,1605.200000,2.3970E-006,1605.200000,1.0000E000
1605.400000,2.3950E-006,1605.400000,2.3950E-006,1605.400000,1.0000E000
1605.600000,2.4260E-006,1605.600000,2.4260E-006,1605.600000,1.0000E000
1605.800000,2.3840E-006,1605.800000,2.3840E-006,1605.800000,1.0000E000
1606.000000,2.4630E-006,1606.000000,2.4630E-006,1606.000000,1.0000E000
1606.200000,2.4540E-006,1606.200000,2.4540E-006,1606.200000,1.0000E000
1606.400000,2.4430E-006,1606.400000,2.4430E-006,1606.400000,1.0000E000
1606.600000,2.4110E-006,1606.600000,2.4110E-006,1606.600000,1.0000E000
1606.800000,2.4360E-006,1606.800000,2.4360E-006,1606.800000,1.0000E000
1607.000000,2.4150E-006,1607.000000,2.4150E-006,1607.000000,1.0000E000
1607.200000,2.4510E-006,1607.200000,2.4510E-006,1607.200000,1.0000E000
1607.400000,2.4530E-006,1607.400000,2.4530E-006,1607.400000,1.0000E000
1607.600000,2.4680E-006,1607.600000,2.4680E-006,1607.600000,1.0000E000
1607.800000,2.4470E-006,1607.800000,2.4470E-006,1607.800000,1.0000E000
1608.000000,2.4040E-006,1608.000000,2.4040E-006,1608.000000,1.0000E000
1608.200000,2.3550E-006,1608.200000,2.3550E-006,1608.200000,1.0000E000
1608.400000,2.3380E-006,1608.400000,2.3380E-006,1608.400000,1.0000E000
1608.600000,2.3490E-006,1608.600000,2.3490E-006,1608.600000,1.0000E000
1608.800000,2.3970E-006,1608.800000,2.3970E-006,1608.800000,1.0000E000
1609.000000,2.4080E-006,1609.000000,2.4080E-006,1609.000000,1.0000E000
1609.200000,2.3730E-006,1609.200000,2.3730E-006,1609.200000,1.0000E000
1609.400000,2.3440E-006,1609.400000,2.3440E-006,1609.400000,1.0000E000
1609.600000,2.3460E-006,1609.600000,2.3460E-006,1609.600000,1.0000E000
1609.800000,2.3580E-006,1609.800000,2.3580E-006,1609.800000,1.0000E000
1610.000000,2.2680E-006,1610.000000,2.2680E-006,1610.000000,1.0000E000
1610.200000,2.3460E-006,1610.200000,2.3460E-006,1610.200000,1.0000E000
1610.400000,2.2850E-006,1610.400000,2.2850E-006,1610.400000,1.0000E000
1610.600000,2.2590E-006,1610.600000,2.2590E-006,1610.600000,1.0000E000
1610.800000,2.1200E-006,1610.800000,2.1200E-006,1610.800000,1.0000E000
1611.000000,1.9670E-006,1611.000000,1.9670E-006,1611.000000,1.0000E000
1611.200000,1.6910E-006,1611.200000,1.6910E-006,1611.200000,1.0000E000
1611.400000,1.4380E-006,1611.400000,1.4380E-006,1611.400000,1.0000E000
1611.600000,1.2800E-006,1611.600000,1.2800E-006,1611.600000,1.0000E000
1611.800000,1.0700E-006,1611.800000,1.0700E-006,1611.800000,1.0000E000
1612.000000,8.9990E-007,1612.000000,8.9990E-007,1612.000000,1.0000E000
1612.200000,7.2020E-007,1612.200000,7.2020E-007,1612.200000,1.0000E000
1612.400000,5.5150E-007,1612.400000,5.5150E-007,1612.400000,1.0000E000
1612.600000,4.5180E-007,1612.600000,4.5180E-007,1612.600000,1.0000E000
1612.800000,3.6440E-007,1612.800000,3.6440E-007,1612.800000,1.0000E000
1613.000000,2.4940E-007,1613.000000,2.4940E-007,1613.000000,1.0000E000
1613.200000,2.1150E-007,1613.200000,2.1150E-007,1613.200000,1.0000E000
1613.400000,1.5130E-007,1613.400000,1.5130E-007,1613.400000,1.0000E000
1613.600000,1.1410E-007,1613.600000,1.1410E-007,1613.600000,1.0000E000
1613.800000,6.8610E-008,1613.800000,6.8610E-008,1613.800000,1.0000E000
1614.000000,7.1430E-008,1614.000000,7.1430E-008,1614.000000,1.0000E000
1614.200000,7.7780E-008,1614.200000,7.7780E-008,1614.200000,1.0000E000
1614.400000,5.2080E-008,1614.400000,5.2080E-008,1614.400000,1.0000E000
1614.600000,8.4350E-008,1614.600000,8.4350E-008,1614.600000,1.0000E000
1614.800000,9.7100E-008,1614.800000,9.7100E-008,1614.800000,1.0000E000
1615.000000,1.1150E-007,1615.000000,1.1150E-007,1615.000000,1.0000E000
1615.200000,1.2110E-007,1615.200000,1.2110E-007,1615.200000,1.0000E000
1615.400000,1.5100E-007,1615.400000,1.5100E-007,1615.400000,1.0000E000
1615.600000,1.6750E-007,1615.600000,1.6750E-007,1615.600000,1.0000E000
1615.800000,2.3180E-007,1615.800000,2.3180E-007,1615.800000,1.0000E000
1616.000000,1.9860E-007,1616.000000,1.9860E-007,1616.000000,1.0000E000
1616.200000,2.6730E-007,1616.200000,2.6730E-007,1616.200000,1.0000E000
1616.400000,2.6090E-007,1616.400000,2.6090E-007,1616.400000,1.0000E000
1616.600000,2.8470E-007,1616.600000,2.8470E-007,1616.600000,1.0000E000
1616.800000,3.5540E-007,1616.800000,3.5540E-007,1616.800000,1.0000E000
1617.000000,2.8330E-007,1617.000000,2.8330E-007,1617.000000,1.0000E000
1617.200000,3.7810E-007,1617.200000,3.7810E-007,1617.200000,1.0000E000
1617.400000,4.1500E-007,1617.400000,4.1500E-007,1617.400000,1.0000E000
1617.600000,4.1550E-007,1617.600000,4.1550E-007,1617.600000,1.0000E000
1617.800000,4.3160E-007,1617.800000,4.3160E-007,1617.800000,1.0000E000
1618.000000,4.6920E-007,1618.000000,4.6920E-007,1618.000000,1.0000E000
1618.200000,4.6370E-007,1618.200000,4.6370E-007,1618.200000,1.0000E000
1618.400000,4.6090E-007,1618.400000,4.6090E-007,1618.400000,1.0000E000
1618.600000,4.8410E-007,1618.600000,4.8410E-007,1618.600000,1.0000E000
